"","add_backB","add_backC","pFe19A","pFe19B","pFe19C","pFe21_9A","pFe21_9B","pFe21_9C"
"K09522",3.55212783964546,4.21963441023177,7.74110996552934,7.96981958982102,7.01118882137715,7.96750290035433,7.7818507832775,7.2329780362462
"K00863",7.25359098246564,7.43827753079044,4.06438387231466,4.15722654105439,3.51052260228198,3.06069622824735,6.22917952277001,6.37935142541247
"K04040",5.79474000272787,5.34094371570836,3.06069622824735,3.70378964137559,3.06069622824735,3.70098503283656,7.09718729579658,7.30981246421878
"K02999",3.06069622824735,3.54438689110964,6.42530883775289,7.22283669446815,7.06525868265498,7.01963533537254,6.94001639473588,7.35193823615624
"K02372",8.13121144213202,7.93960931003896,4.73828182606615,4.57810418974005,4.49841661110216,3.70098503283656,6.75347246955833,7.06572782597895
"K09838",8.99217377104059,8.43831283148836,5.4295625933238,5.66422851832701,5.50496935924964,6.14640230029964,8.57345500416118,9.40940815764009
"K06943",3.7524059391993,3.89089984849868,6.51724883956691,6.15652751835152,7.09154649484243,7.5955533784595,7.91638436558991,8.18932287639754
"K00344",8.72345595075876,8.12243119036017,4.96704932106271,4.96901862206091,4.90187904770187,4.57193328740673,6.98308002950462,7.72862953893811
"K01784",8.77428459703153,8.68733670130427,5.09907139686205,5.26587545116269,5.33308513454881,5.70335893227879,8.16770189000841,8.25172834158896
"K02331",3.83225219582789,4.38789837746142,7.20887047943035,8.05466394250444,7.430227298361,7.70374004140689,7.7573284661961,7.92604404885375
"K13199",6.36307193090221,7.65746644654583,10.908719215565,10.8964416604733,10.3210607445306,10.7571539580547,10.0831756300428,9.49978418747672
"K02293",8.68111822019362,8.42246761748622,4.81940992850775,5.26587545116269,5.2380093398232,5.49886775896209,7.91638436558991,8.18351326124534
"K00228",6.30114616682997,6.18049782844122,4.34037558396529,5.1259977655345,4.14155388914875,4.87535283474642,8.27517543014626,8.37408054969678
"K03921",8.65335457925471,8.43831283148836,5.03477943913509,5.33057973794752,5.55770095308077,4.57193328740673,7.54446204594746,7.65069861406966
"K03526",8.11348207879709,7.99425528957996,5.32834770063718,5.39226773642056,5.42178742606586,5.83887655078709,8.80142110145726,9.02556570495377
"K13181",3.96943429481632,3.74160879952795,7.0495309610883,7.56933810939143,6.90641829916084,7.50539095730241,7.57285899900243,7.4521418630672
"K09839",8.2143510639512,8.41046830742507,4.45412670568623,5.04993187440687,4.29972576499819,4.68200447576778,6.18522892124039,6.1814275158536
"K02965",6.97289454616401,11.493015606844,10.2563973312927,10.8745891741254,8.96530886840808,10.3605359545959,8.64196591076122,7.47136999423725
"K03254",6.09713911822845,7.90579735288503,10.5899033580686,10.6402425805743,9.69457352156377,10.2948984840736,10.4377602618705,9.85697618309726
"K00099",7.0603770034295,6.72747043186995,4.45412670568623,5.04993187440687,4.7662326969514,4.68200447576778,8.01066279018907,8.47501255335777
"K03783",7.2112591105173,7.01964479481106,3.64787161737727,3.06069622824735,3.51052260228198,4.31219835299119,5.57967484354938,5.75703209798922
"K06720",4.40791774752197,6.48791049017341,7.97631445354973,6.57253420415178,4.61315167313491,5.32217485415129,4.00494785540873,3.06069622824735
"K03798",9.19952558666756,8.723342557495,5.27468703630753,5.71264841550572,4.7173929233185,6.61230752210482,7.41238294109616,7.50907087801198
"K00040",7.7336634880531,7.46950792338056,3.88554994299838,4.68854469528905,4.37022712531191,3.70098503283656,6.27179909628672,6.39972304791152
"K00045",7.7336634880531,7.46950792338056,3.88554994299838,4.68854469528905,4.37022712531191,3.70098503283656,6.27179909628672,6.39972304791152
"K02932",5.0739320574239,5.44253228033217,8.03149980421612,8.49323508018968,8.24937334342162,9.48835525878425,8.21165815230431,8.93688559846679
"K03243",5.09604320389071,5.90743136331993,8.03149980421612,8.48646727199528,7.61041445394798,7.98665510888627,9.78913760331186,9.35878733891719
"K14775",3.7524059391993,4.38789837746142,6.37699926782374,7.18979932287504,6.62312718096527,7.82578829508447,7.79636599721228,7.88006982141283
"K02997",4.28280305662103,4.01511494273611,7.03412635908374,7.03091035088405,7.26317897532995,8.26280426225173,7.44348522601043,7.65490726045269
"K11131",3.40902660833906,4.12316129053633,7.10954333374396,7.63208767174817,6.81458733220432,7.55760286832705,6.56177047894121,6.41980549640681
"K11788",4.18975141916205,4.59858541961818,7.4365660768839,7.98911071796102,7.80789547363185,8.20675841276645,7.0574709083785,7.69632975223321
"K02717",6.67282877675359,6.42514194866583,3.06069622824735,3.06069622824735,3.06069622824735,3.06069622824735,4.94098384720806,5.08655855000904
"K01662",8.19280630913126,7.57375867246449,5.37991687335562,5.50770282825191,5.95836264985175,6.63690898607235,9.01277201063638,9.35878733891719
"K06617",7.40727529287334,6.83966218790419,3.06069622824735,4.31744355023809,3.51052260228198,3.95906613862805,5.21060952524949,5.37078592623737
"K02898",4.4464952743784,4.71988533636292,7.42482079632731,7.72711644539146,7.66965815014823,8.38326919219778,7.89855907218568,7.92604404885375
"K00053",4.58843731509713,4.38789837746142,5.52365668021918,6.31951756473788,6.23764547494972,7.55760286832705,8.12236175655169,8.40186125548409
"K10847",4.88154790533973,5.44253228033217,8.57836407995955,8.47966753101814,8.5431768931247,8.67046071819407,8.31265640619458,7.94677754738509
"K14808",3.06069622824735,3.06069622824735,5.84590268590981,6.40897470590301,5.81606284187838,6.73127064731295,6.515417040563,6.34823282861296
"K06118",6.09713911822845,5.8113640015003,4.34037558396529,4.45565302017821,4.7662326969514,5.65504230283817,8.02305352035193,8.28194568493859
"K14569",4.62127647838968,5.30527830818233,8.27955909974232,8.34397430726531,7.6403414487644,8.48773290945876,8.15274655212194,8.05893997612835
"K06184",4.02998451538896,4.21963441023177,6.47202416869192,6.67196462290604,6.54889416175324,6.58727288884638,7.88956294409438,8.18932287639754
"K18561",6.9952717633654,6.70129277023665,3.06069622824735,3.06069622824735,3.6943218976063,4.31219835299119,4.78073944969244,4.91678477710234
"K00382",10.3352030086556,10.1396160231162,7.07985155318666,6.89384984795781,6.65883912138206,7.2113797320745,8.85550370171174,8.99107782070302
"K18684",9.01143592692992,8.74579582327715,9.62849092044382,10.3341658399654,10.7618538959177,10.1976798226448,7.03310115913848,6.77128008202307
"K13348",12.1272713429444,11.4944364792773,8.58364579993557,8.50667608941384,8.99567909205427,8.39764305271146,10.4652352720464,10.8324791925803
"K11135",4.55461761380663,5.59643063060581,8.27955909974232,8.16053213572162,7.61041445394798,8.53400671474208,8.43511198397925,7.92604404885375
"K07112",6.43890112275835,6.60568367114356,5.32834770063718,6.15652751835152,5.8788451299108,10.0599534284508,5.64711593113856,6.68295551365396
"K01952",4.32622995129873,4.30728029230473,7.18118680925876,7.703941490895,7.64625280751686,7.86772193636575,6.59556897218742,7.34152215980993
"K07114",9.59015272582369,9.6066600553178,9.75789325767615,9.95008235005183,9.56816107940021,8.68224822969272,6.44291697520416,6.46879971459469
"K03040",7.67957019231971,10.6219207174458,10.6997345381213,11.4184471815892,9.51915385125172,10.9065165675656,9.11655366373001,7.61657840693894
"isip_3",3.83225219582789,4.38789837746142,4.21234717552777,4.78943763297809,4.37022712531191,6.42701948162297,7.36117385850893,7.35193823615624
"K00645",7.51552084801537,7.23512084602151,3.88554994299838,4.31744355023809,3.94985781484734,4.57193328740673,5.88790390137905,6.2164065887008
"K01687",4.02998451538896,4.88130013178125,7.12416152394754,7.92042943416787,7.23988280653262,7.87801715117895,7.41865752659089,7.5367111418518
"K16911",5.00519531173046,4.82985473806213,6.47202416869192,6.76490074479413,6.72768255521963,7.64464396963144,8.52202938818447,8.80316789001452
"K11373",3.66114548296003,3.74160879952795,7.0495309610883,6.99307211134956,6.72768255521963,6.88271843863122,6.72326155393718,6.61509376619855
"K14856",3.06069622824735,3.06069622824735,4.96704932106271,6.34997015859976,6.06972251162708,6.03886688051179,6.49165990419161,6.31641330750832
"K06443",7.27201134447164,6.97672868448238,4.21234717552777,3.70378964137559,4.29972576499819,4.44990772926082,6.3266919042784,6.67464766623205
"K02492",6.54172813180646,6.32543916314534,4.81940992850775,4.15722654105439,4.85832147014056,4.87535283474642,7.74241186703126,8.0138086478871
"K02984",5.4407274634275,5.5062124015318,7.98432877761013,8.05466394250444,8.50144453110499,9.09315531576233,8.39755417731122,8.95404048241816
"K14811",3.66114548296003,3.54438689110964,5.56835127484861,6.12153283708999,6.03358081098799,6.63690898607235,7.18086994953007,7.30445870814169
"K15371",9.94736291431749,9.556749332008,6.68498999900501,6.89384984795781,7.25545555812592,6.98183555712465,6.12440403996432,6.39972304791152
"K14554",3.55212783964546,3.06069622824735,6.56107650544493,6.74222879056896,5.85823261376738,6.63690898607235,6.22917952277001,6.0836512077473
"K02870",4.48373488279527,4.71988533636292,7.57049252789293,7.25512989644613,7.71535600489239,8.19033645067123,7.09718729579658,7.91205390808781
"K01792",8.3174911175249,7.82969349361784,4.81940992850775,5.19781614167454,5.17056108722248,5.70335893227879,7.49188893903532,7.67576766191052
"K02951",5.6725005117583,6.16128355147842,9.14434889089965,8.76893871249545,9.49155474695313,9.04832436618019,7.47392815880919,8.05257861093975
"K14550",4.4464952743784,4.53274182861506,6.51724883956691,7.37748931204883,7.15937592960825,7.19497096079497,7.88504370350864,8.13917771719344
"K02955",4.55461761380663,4.82985473806213,7.18118680925876,7.30224592589128,7.66384243696952,8.49443511652812,7.39975090264131,7.64647761158998
"K02900",4.28280305662103,3.89089984849868,6.68498999900501,7.01211631878673,6.97397261595024,7.43733885799225,6.99153929436166,7.39789718811492
"K14806",3.55212783964546,3.54438689110964,6.79897699030665,6.74222879056896,6.06972251162708,6.63690898607235,6.71304721876378,6.35868201019388
"K03377",7.10733339465996,7.20757739436021,7.59164841111524,7.36275292537065,7.78665096766664,7.5955533784595,4.64475777188031,4.23695489369443
"K02941",6.48728780886811,6.60568367114356,9.54163129003502,9.65664076036602,9.80553006581193,9.93501919352442,8.34918696345088,9.00431350893988
"K02973",4.65320009003828,5.02392031805905,7.796800449932,7.55645261845082,7.82362548259349,8.09650773598255,7.55588825189441,8.06842963646787
"K14794",3.66114548296003,3.74160879952795,5.32834770063718,6.28839346815399,5.45009130079512,6.42701948162297,6.87746073002084,7.4521418630672
"K02935",4.1395752161365,4.53274182861506,7.30175902758708,6.87315106882236,6.85613184349558,7.54472667655826,4.69185540130071,5.16363871638931
"K14553",3.40902660833906,3.89089984849868,6.70463234667354,7.04946074709773,6.05176847244754,6.70825993118592,6.55032322549994,6.35868201019388
"K14792",3.90394698694913,3.89089984849868,5.84590268590981,6.49311123648246,6.32954847016805,6.42701948162297,6.96600989503384,7.7757585765202
"K14835",3.06069622824735,3.54438689110964,5.47743240514216,6.08564214380737,5.55770095308077,6.07563756067023,6.89561499251481,6.5619840088758
"K03453",8.03761388439632,7.96171725680929,5.32834770063718,5.1259977655345,5.50496935924964,4.44990772926082,7.02488481105768,7.1754610251514
"K09506",3.06069622824735,3.54438689110964,6.01472741737791,6.22400462365785,5.6573871639517,6.63690898607235,6.56177047894121,6.10874195678873
"K02922",4.08648271043131,4.30728029230473,7.07985155318666,6.97377091999364,6.94541077177066,7.78259571551473,6.91354144633365,7.01412106749032
"K14570",3.40902660833906,3.06069622824735,5.61161968070036,6.3797801825838,5.70462511278713,6.11146659341493,6.37953005733416,6.5619840088758
"K02912",3.66114548296003,3.74160879952795,5.98256213390017,6.01097450057497,6.34430002675072,7.1445864348271,6.84044484715686,6.90496181902477
"K00655",7.07094565117054,6.83966218790419,5.09907139686205,4.57810418974005,4.37022712531191,4.87535283474642,7.46182830887596,7.58162859041413
"K02940",5.40658106480406,5.68103107446944,8.17843065669351,8.00814675059598,8.7382012119646,8.86916058140301,8.09523878287934,8.67865537055241
"K02915",4.28280305662103,4.21963441023177,7.44821607078483,6.99307211134956,7.38848880331361,7.46494780291986,6.35335795630668,6.98760249011862
"K02930",4.4464952743784,4.12316129053633,6.51724883956691,6.8091910898078,6.78261544792673,7.78259571551473,7.3148163459983,7.42773892044139
"K19073",5.62920402411608,4.88130013178125,3.06069622824735,3.70378964137559,3.06069622824735,3.95906613862805,6.07698883358812,6.5619840088758
"K02917",3.90394698694913,4.01511494273611,6.35221120274774,6.08564214380737,6.79335255776393,7.5955533784595,6.87746073002084,6.8396853176551
"isip_2a",8.20720522568585,8.05206297616485,8.38619520536672,8.97633820781071,8.55263821925885,11.503585992846,10.9204521097652,10.4849764241488
"K00762",4.23739265122051,4.66082140944006,6.53933179690465,7.25512989644613,7.04746140942331,7.49203602486079,7.53871468985534,7.78730345764812
"K02875",3.83225219582789,3.06069622824735,5.88134984861211,5.71264841550572,6.22172817226668,6.68487138175495,6.44291697520416,6.65788508196374
"K13789",6.81192558104752,6.18049782844122,5.52365668021918,6.08564214380737,5.99647892394298,6.58727288884638,8.86928479043619,9.17349964250919
"K02958",4.48373488279527,4.38789837746142,6.85272655364237,6.99307211134956,7.56744145284761,7.72671482034274,7.08143269997607,7.56830015214403
"K20792",4.51974433181282,5.11075510934637,7.45977231858545,7.5947675965891,7.12586266327417,7.72671482034274,8.1935057845084,7.80255391016376
"K08664",5.55383614426677,6.50317772845405,8.50788004126528,7.49023270593792,7.23988280653262,7.70374004140689,5.04888757416529,4.78915641931072
"K02014",5.97711807955958,8.92793802175095,8.58364579993557,8.62231691800036,6.68215870970737,10.3420851462124,8.27171921460423,8.39935775335788
"K02995",5.3715384050186,4.97816554341976,7.78766713948034,7.703941490895,8.17778713082931,8.52748644234596,7.49188893903532,8.22369691796934
"K00114",3.40902660833906,5.19208450373973,5.52365668021918,6.34997015859976,4.37022712531191,7.88823923609931,4.90284218363963,5.80425956119225
"K02873",4.68426628074085,4.97816554341976,7.28885191095115,7.28671190679487,7.54229593609698,8.27063573167207,7.58406250922505,7.83628761439885
"K03841",9.73786834566489,9.21445702248707,6.42530883775289,6.7872178245767,6.45707906655678,6.48247364472,8.01066279018907,8.38930002037025
"K02947",5.18086869524465,6.06105349575547,8.24663221267472,8.22702058407334,8.41416942754056,9.00674912510826,7.96857277230664,8.44861959426457
"K15342",3.66114548296003,4.01511494273611,7.70274779988594,4.88250743771577,3.94985781484734,4.44990772926082,4.54433216078526,3.59831070152196
"K02989",4.88154790533973,4.71988533636292,7.28885191095115,7.18979932287504,7.45065021940212,8.32429541992868,7.34148943321249,7.79113125374118
"K02863",4.36787774396638,4.71988533636292,7.33979798213867,6.87315106882236,6.84585851937937,7.5955533784595,4.73713044089764,5.18834218080956
"K19306",3.40902660833906,3.06069622824735,5.47743240514216,6.19067096987651,5.53159227214092,6.39845623647722,6.27179909628672,6.15761485550048
"K14859",5.6725005117583,7.26214516701555,8.90380655599335,9.68054683217501,8.70747491799819,9.34002671888572,9.11269716270169,8.87518328183141
"K02942",6.84313591703986,7.3402912822623,10.1677795451465,10.0838215804621,9.90240678881178,10.0622097174096,8.4381980587421,8.80694981425168
"K07493",3.96943429481632,5.76070341524202,7.69299520630288,5.04993187440687,3.51052260228198,5.96228604361,4.37419463731836,4.97596019931165
"K19007",7.00633044514466,6.57714327671613,3.64787161737727,4.45565302017821,4.14155388914875,3.70098503283656,5.77276777227027,5.78869623343925
"K02949",4.93249083214221,4.77613191881685,7.32723004509108,7.23907420268181,7.72096746860385,8.30154269310684,7.27385325149284,7.7125703232199
"K02985",4.02998451538896,3.89089984849868,6.40136023262735,6.69577323785772,6.10495388362983,7.22760281139062,6.39243664005546,7.11553871571563
"K03027",8.3219080957702,10.6570258761762,9.7810586150108,10.8550287834026,8.43136870962821,9.54753418290733,8.22244077264727,7.1277253651557
"K14556",3.40902660833906,3.54438689110964,5.03477943913509,5.75941688535165,6.01515317064341,6.14640230029964,6.45526078298723,6.86906604369024
"K15334",4.18975141916205,4.71988533636292,6.49481676622141,7.12134810749154,6.90641829916084,7.33629926912814,7.36117385850893,7.67161972300748
"K00656",7.00081179056587,6.60568367114356,3.88554994299838,4.15722654105439,3.6943218976063,4.15258589860193,4.09156297794167,4.17951147895877
"K13421",4.18975141916205,4.59858541961818,6.24846303250846,6.9343689139281,6.82508737509868,7.27519901290257,7.34148943321249,7.6422441799956
"K02987",4.65320009003828,4.46274553755057,6.74312271279737,6.91425299506019,7.38141287143135,7.69211353009506,7.0574709083785,7.74845463598982
"K14555",3.55212783964546,3.89089984849868,6.32698047616307,6.31951756473788,6.45707906655678,6.27805593830214,6.69239615800365,6.84708737641325
"K13108",7.35209550185245,8.89387858138287,10.8231517068443,10.2686506497394,9.44491361311137,9.57939158895085,7.91194869693589,7.4521418630672
"K07515",9.33346101992019,9.04636025184949,5.73375201086828,6.3797801825838,6.34430002675072,6.77620662635964,7.51549257664739,7.49034411530426
"K01834",10.1675217003991,9.93297635845961,7.0495309610883,7.33281831651264,7.22413907318934,7.19497096079497,8.86470571483116,8.90724553908252
"K10688",4.51974433181282,5.30527830818233,4.73828182606615,5.04993187440687,4.43624254226624,4.44990772926082,7.49782630552748,7.42280817062066
"K02872",4.1395752161365,4.12316129053633,5.94963670529739,6.31951756473788,6.32954847016805,7.19497096079497,7.2101277699428,7.23860482974902
"K14833",3.06069622824735,3.89089984849868,5.84590268590981,6.12153283708999,6.06972251162708,6.53584017427779,6.13985918743208,6.2392518834718
"K05761",6.02196459118186,6.37616924099173,8.33699500956158,8.7910738017401,8.01385609215036,7.5317340595814,6.18522892124039,5.2363844869811
"K00231",5.91894948369973,5.34094371570836,4.06438387231466,3.70378964137559,3.83369835401554,4.31219835299119,6.52714807502314,6.91203399625305
"K20221",4.28280305662103,3.89089984849868,6.42530883775289,6.67196462290604,6.76089562869662,6.81976979264062,6.87746073002084,7.15179198415422
"K03168",4.48373488279527,5.30527830818233,7.66333416742729,7.88996079236327,7.65213996013548,7.33629926912814,7.53294425291165,7.31514631687651
"K01180",8.42609870451215,8.35728467179616,5.65355478172838,5.89089346472528,6.12224270440042,5.49886775896209,7.52133338664335,8.02359945235453
"K15877",4.62127647838968,4.77613191881685,6.64487309982998,6.74222879056896,6.69367681063281,6.39845623647722,4.09156297794167,3.81672420314534
"K21294",4.62127647838968,4.77613191881685,6.64487309982998,6.74222879056896,6.69367681063281,6.39845623647722,4.09156297794167,3.81672420314534
"K18534",7.86061474936999,7.68431988949593,4.89543997178088,5.33057973794752,5.06229444083647,4.57193328740673,6.3266919042784,6.42974087054542
"K08994",10.3568742647489,10.140826341155,7.33979798213867,7.81625354356088,7.46410591334272,7.2113797320745,9.03535734362104,8.96084569237639
"K00284",5.65822034217001,5.37567444048774,6.51724883956691,6.7872178245767,6.99270175513424,8.02421167578096,8.57345500416118,8.72536810662809
"K02998",4.02998451538896,4.21963441023177,6.24846303250846,5.93208335466937,6.29957472312943,7.22760281139062,6.95739779859021,7.22732907468042
"K01591",4.18975141916205,4.82985473806213,6.24846303250846,6.9343689139281,6.83551072957438,7.30607438121222,7.35464233556856,7.64647761158998
"K17583",3.40902660833906,3.54438689110964,5.37991687335562,5.97208751482087,5.2380093398232,6.2462791971212,6.47963041443047,6.62375563383354
"K14558",3.40902660833906,3.74160879952795,5.65355478172838,5.75941688535165,6.41583307086247,6.14640230029964,6.34008786076121,6.77128008202307
"K14810",3.55212783964546,3.54438689110964,5.52365668021918,6.08564214380737,5.77256444158156,5.79516871711417,6.53878294049602,6.87631772889257
"K21682",8.37175330873976,7.82969349361784,5.52365668021918,5.4512267291948,5.06229444083647,5.04228251828983,6.3266919042784,6.00555961606778
"K02894",4.1395752161365,4.53274182861506,6.66507288403701,6.57253420415178,6.83551072957438,7.47855576835212,6.95739779859021,7.28284162531011
"K11294",4.1395752161365,4.93067725719955,7.10954333374396,7.27100782595342,6.88651565516774,7.24364437988358,7.32821486475182,7.29369088431469
"K16554",4.40791774752197,6.29057739742909,6.22128728332514,6.28839346815399,4.98464846342581,8.0608134047127,4.54433216078526,4.75503113699805
"K09885",7.11245697866774,8.17540503272937,8.76194347019069,8.77450442826096,8.00008301586991,8.36143591734386,5.79263619589616,5.69142783367355
"K17871",4.74403034424963,4.88130013178125,3.06069622824735,3.06069622824735,3.06069622824735,3.06069622824735,5.90619532804831,5.64007678912203
"K19269",6.63760761445468,6.60568367114356,4.06438387231466,4.45565302017821,4.49841661110216,4.44990772926082,6.46749797689548,6.98760249011862
"K04079",5.20123353128096,5.88403200045838,8.81679082509657,8.1347857564033,7.59826699526956,8.40477656848738,6.95739779859021,7.00092322797624
"K00814",8.02682841145102,7.67765339853071,5.4295625933238,4.96901862206091,5.53159227214092,5.11813454237136,6.99153929436166,7.32575490324377
"K08568",9.39969491709214,9.02815884245605,6.85272655364237,6.85214787584557,6.88651565516774,6.27805593830214,6.43046464533495,6.25053698998676
"K19219",7.0281946211852,6.60568367114356,3.88554994299838,4.45565302017821,4.22388857893963,3.95906613862805,5.77276777227027,5.8499237930114
"K11143",4.32622995129873,4.30728029230473,6.72400749828765,7.39207595017441,6.52326195929479,7.2113797320745,6.60665884139009,7.06572782597895
"K06693",8.80299596712485,8.57716854430399,5.91591300148486,6.08564214380737,6.01515317064341,5.83887655078709,5.95966706044388,6.41980549640681
"K00088",4.23739265122051,4.97816554341976,6.42530883775289,7.22283669446815,6.93576193031661,7.69211353009506,7.17346121292817,7.36227926071841
"K02966",4.58843731509713,4.88130013178125,7.07985155318666,6.85214787584557,7.36715550039592,7.94809243480983,7.22453575213092,7.43265279684937
"K03235",7.13780354054413,7.55204718884228,7.91892890460268,8.61613013732675,8.37914246127243,9.15789208206049,10.2617918012832,10.5863472040573
"K15335",3.96943429481632,4.46274553755057,6.72400749828765,6.69577323785772,6.69367681063281,7.12739003448958,6.84978917228832,6.99427836543804
"K17725",4.98142635673705,5.06807712825723,4.5569893335116,4.31744355023809,4.14155388914875,7.88823923609931,4.09156297794167,4.71989922833392
"K12878",5.00519531173046,5.68103107446944,8.58364579993557,8.09082507043638,7.87987413874552,7.64464396963144,7.34148943321249,6.91203399625305
"K14559",3.06069622824735,3.89089984849868,5.98256213390017,5.66422851832701,5.83730850539953,6.14640230029964,6.18522892124039,6.41980549640681
"K02880",4.48373488279527,4.82985473806213,6.83503399423904,6.64775101572456,7.12586266327417,7.63252758722353,7.23168580751404,7.667459783592
"K01601",7.46041260501286,7.040629555074,10.4305709997444,9.80266459515295,9.76270957990264,8.88963835417497,7.9427150841132,9.25603715073069
"K21770",6.30114616682997,5.56702041987072,3.06069622824735,4.15722654105439,3.94985781484734,3.70098503283656,5.92424881980201,5.77295517614624
"K11244",3.06069622824735,4.71988533636292,5.88134984861211,5.89089346472528,5.09940721586595,4.57193328740673,3.06069622824735,3.06069622824735
"K06215",4.28280305662103,4.12316129053633,6.47202416869192,6.64775101572456,6.6351310459628,6.70825993118592,6.81203912363415,7.3674219667692
"K03972",4.23739265122051,4.53274182861506,3.88554994299838,3.06069622824735,3.51052260228198,7.12739003448958,4.37419463731836,4.68368883754987
"K04567",3.96943429481632,4.12316129053633,5.7721587270466,6.34997015859976,5.95836264985175,6.18048928898998,7.08933166538541,7.25535393515288
"K02918",4.1395752161365,3.74160879952795,6.01472741737791,5.97208751482087,6.18934287134899,7.2113797320745,6.50358820760288,6.63236506530183
"K16675",6.43067353371882,5.62521798149876,3.06069622824735,4.15722654105439,4.14155388914875,3.95906613862805,6.02791036977158,5.80425956119225
"K14823",3.40902660833906,3.89089984849868,6.1935763052971,5.56190875014732,5.70462511278713,6.61230752210482,6.53878294049602,6.2392518834718
"K02217",6.68667677333121,6.32543916314534,3.64787161737727,4.31744355023809,4.14155388914875,3.95906613862805,5.79263619589616,6.04515087426945
"K18550",7.8174445416437,7.37370206031769,5.21874214792951,5.04993187440687,4.61315167313491,5.04228251828983,6.57312621143797,6.69121516572861
"K00765",4.08648271043131,3.54438689110964,3.06069622824735,4.68854469528905,3.94985781484734,3.06069622824735,5.73214925022363,6.36905449585086
"K14831",3.40902660833906,4.21963441023177,5.47743240514216,6.67196462290604,5.93890586264607,6.56178932362929,6.52714807502314,6.32709968504161
"K14765",3.06069622824735,3.06069622824735,4.73828182606615,5.04993187440687,5.02406730881638,5.49886775896209,6.01116008725521,6.27283954211596
"K01912",4.4464952743784,7.69095561656435,4.89543997178088,5.93208335466937,4.14155388914875,6.56178932362929,4.59565503025175,5.47325086442577
"K02991",3.66114548296003,4.53274182861506,6.01472741737791,6.15652751835152,6.25338482381878,7.10998468300393,6.60665884139009,6.98760249011862
"K02929",4.32622995129873,4.30728029230473,6.47202416869192,6.83083108596825,6.77179689142078,7.27519901290257,7.0083092042024,6.92607420421835
"K02901",3.7524059391993,4.12316129053633,5.47743240514216,6.34997015859976,5.85823261376738,7.22760281139062,6.3266919042784,6.54383020921475
"K02953",4.4464952743784,4.88130013178125,7.00281054614488,6.64775101572456,7.02944004306923,7.66857463763193,7.23880038467928,7.40791350625347
"K02964",4.28280305662103,4.38789837746142,6.64487309982998,6.57253420415178,6.54889416175324,7.38047552079357,6.88656670219554,7.09084985018696
"K02957",4.08648271043131,4.53274182861506,6.51724883956691,6.89384984795781,6.47056510297316,7.33629926912814,6.60665884139009,7.04015705063181
"K02936",5.18086869524465,5.53695814843953,7.99229873138125,7.86928399093414,7.6403414487644,8.4674372153569,7.38059196661884,7.75630879041165
"K14544",4.23739265122051,4.01511494273611,6.44885906075089,6.3797801825838,6.03358081098799,6.70825993118592,6.94001639473588,7.07834393791998
"K01365",10.0400319880634,9.51628502924291,7.66333416742729,7.50372311270499,7.79199157783814,7.64464396963144,6.72326155393718,6.85445125411648
"K02889",4.08648271043131,4.59858541961818,6.16530803427376,6.34997015859976,6.61102113376769,7.45120967467467,6.66084691435239,7.16958031540316
"K03002",3.55212783964546,3.89089984849868,5.80952317142959,6.52008240846907,6.12224270440042,6.14640230029964,6.10877661961225,6.61509376619855
"K00248",9.17898700282344,8.59140892589418,5.98256213390017,6.40897470590301,6.23764547494972,6.21376883192467,7.23168580751404,7.32046041435705
"K08789",3.83225219582789,3.74160879952795,5.56835127484861,5.93208335466937,5.6331414797529,4.96160424265771,3.06069622824735,3.06069622824735
"K02925",4.98142635673705,4.93067725719955,6.70463234667354,7.12134810749154,6.99270175513424,7.88823923609931,7.36117385850893,7.95703336622025
"K13606",7.74687478308607,7.23512084602151,5.32834770063718,5.39226773642056,5.89915554544544,5.83887655078709,7.67592344384446,8.26278994158665
"K13179",3.06069622824735,3.06069622824735,5.09907139686205,5.04993187440687,4.85832147014056,5.32217485415129,6.02791036977158,6.10874195678873
"K02993",4.4464952743784,4.38789837746142,6.44885906075089,6.67196462290604,6.2843456257463,7.35117628145758,7.0083092042024,7.22732907468042
"K00648",7.06567108040715,6.7658567678707,3.88554994299838,4.15722654105439,4.29972576499819,5.18975722361582,5.40786621869559,5.56845421250918
"K01807",7.52705966278407,7.44614902806268,4.96704932106271,4.88250743771577,4.7173929233185,5.11813454237136,6.49165990419161,6.52544128236448
"K12418",7.55362857789575,7.5447365156918,5.37991687335562,5.26587545116269,5.02406730881638,5.18975722361582,6.99153929436166,7.41786043055769
"K00761",7.87572409017952,7.63699202033141,4.96704932106271,5.33057973794752,5.27047074779784,4.96160424265771,6.04446208783633,6.5619840088758
"K02882",4.93249083214221,5.06807712825723,7.0495309610883,7.39207595017441,7.430227298361,8.139916326988,7.03310115913848,7.43265279684937
"K14832",4.48373488279527,4.38789837746142,6.01472741737791,6.74222879056896,7.10880735632647,6.48247364472,6.90460633417026,7.44729433589535
"K02634",5.89498272834478,4.66082140944006,7.70274779988594,6.52008240846907,7.59215455017787,7.928416635725,6.62858240669966,7.90500750856349
"K01490",7.63762150450218,7.08169801546158,5.27468703630753,4.45565302017821,4.7173929233185,4.68200447576778,5.60252858936864,5.77295517614624
"K14567",3.55212783964546,4.12316129053633,5.32834770063718,5.75941688535165,6.05176847244754,6.79815448985497,6.09297293081922,6.62375563383354
"K01054",6.43890112275835,6.08168150378143,4.65118872180221,4.15722654105439,4.37022712531191,3.70098503283656,4.00494785540873,3.06069622824735
