"","ko_id","add_backA","add_backB","add_backC","pFe19A","pFe19B","pFe19C","pFe21_9A","pFe21_9B","pFe21_9C"
"1912","K03028",9.86530747374922,9.7353563347878,8.51734966048657,9.56757662356311,9.68298552896397,9.61402597278524,9.29859917799104,9.11757975154206,9.39881396529647
"1913","K22193",4.38683984547031,4.13631746077298,3.3242427715984,4.32829423469507,4.05523603571911,4.38710975107136,4.25031922455403,4.87262771604181,4.35268905578757
"1914","K17987",8.63776164387961,8.76019064745761,8.91300289887961,9.41990498642621,9.31659305540382,9.3225926001039,9.66328956863201,9.58250628544009,9.79866690349252
"1915","K06711",4.7264609982884,4.31256976608999,3.3242427715984,4.29033826415225,4.34753171072266,4.27902552351269,4.61321262495851,4.44409991670237,4.60989129688241
"1916","K06634",4.00524213135329,3.73428029734442,3.3242427715984,4.20881284234713,4.26150855054021,4.48361586106089,4.48435240981962,4.44409991670237,4.53151234425184
"1917","K10289",4.5709792920049,4.58478278113559,3.3242427715984,4.3995978629395,4.49810955707814,4.52842870609458,4.61321262495851,4.58560051707588,4.53151234425184
"1918","K14462",4.5709792920049,4.58478278113559,3.3242427715984,4.3995978629395,4.49810955707814,4.52842870609458,4.61321262495851,4.58560051707588,4.53151234425184
"1919","K10869",4.48332380138496,4.13631746077298,3.3242427715984,4.32829423469507,4.42587655201271,4.52842870609458,4.61321262495851,4.64949643506596,4.53151234425184
"1920","K21871",4.00524213135329,3.90220448056857,4.80762406048475,4.55704942344488,4.77100108563031,4.72680635461652,4.67199477189587,5.22031823857717,4.75084093293581
"1921","K18735",4.5709792920049,4.45847409015247,3.3242427715984,4.32829423469507,4.42587655201271,4.57129099560329,4.7276772892469,4.36456796876952,4.53151234425184
"1922","K19759",6.91131153412122,6.83867050325982,6.46315036897825,7.32577510295168,7.28529652079982,7.27358392120987,6.34249466710816,6.40959506954079,6.45795387934979
"1923","K18043",4.27878105553181,4.22928983178755,3.3242427715984,4.43324711567612,4.5973067444638,4.33474230345864,4.67199477189587,4.64949643506596,4.44635669290082
"1924","K09494",9.05667098733129,8.77904867033229,7.8302780626183,9.20210881131371,9.19358248371691,8.80557639621593,8.70084023816689,8.74328580243916,8.72912141450916
"1925","K03351",5.2419298506137,5.27098370676268,4.80762406048475,5.41063819065013,5.74482474546766,5.65701443681684,6.24676762289567,5.74154244835015,5.70278393367042
"1926","K03232",4.00524213135329,4.45847409015247,3.3242427715984,4.25059269469257,4.77100108563031,4.43660924930903,4.48435240981962,4.27721529705346,4.12743602263393
"1927","K10732",4.00524213135329,4.45847409015247,3.3242427715984,4.25059269469257,4.77100108563031,4.43660924930903,4.48435240981962,4.27721529705346,4.12743602263393
"1928","K14454",6.92496537850072,7.10235817883532,7.30434310889011,6.81219065607114,6.64422705536539,6.67348823292138,6.12607705083673,6.17218183270582,6.32858582056263
"1929","K01627",5.63947018941532,5.36527962564404,6.01576111355785,4.74277750584899,5.24668573871514,5.35383210556289,4.92591580602016,4.87262771604181,4.98807956038093
"1930","K02727",8.54414798732249,8.59668890311363,7.67544158196234,8.45743757791053,8.46143891942755,8.41618904209714,7.6726821009656,7.79826390983485,7.77609453386235
"1931","K16653",4.48332380138496,4.64243096009029,4.80762406048475,4.69296938621466,4.21491832289844,4.00541957806905,4.33539211131374,4.64949643506596,5.43274022072676
"1932","K17960",6.02452460929904,5.68593485488425,4.80762406048475,5.88573111314805,6.13477670782533,6.1365850289753,5.77963405473107,5.99489889733037,5.92734775756121
"1933","K03116",7.29405178712587,6.80728749457669,7.90185807978721,6.72938313763245,7.02268782858518,7.02405414187915,6.91702011906844,6.59900737359373,6.60850570178495
"1934","K03500",4.5709792920049,4.22928983178755,3.3242427715984,4.36465938589194,4.34753171072266,4.52842870609458,4.15530663483465,4.76672716691189,4.35268905578757
"1935","K14480",7.12731048106264,7.03186368927825,6.64263648672879,6.35990599235358,5.87281636044421,6.30454682638082,6.60859722877859,6.3293573778915,6.94576819985233
"1936","K05991",6.05008918994892,6.05709764973238,5.72241312259111,6.16708913235828,6.01002937598831,6.06326191258644,6.89633520584995,6.72916432538354,6.73005818704988
"1937","K14992",5.0398781586389,5.27098370676268,6.46315036897825,5.6749634041483,5.58971818739079,5.41631306444608,5.40730067588451,5.22031823857717,5.54059239432406
"1938","K06685",8.65414761758788,8.9879702990316,10.0653827642892,9.01430024294773,8.93677105956319,8.85072355996885,8.8499023164163,8.86891637863293,8.92787134384849
"1939","K00354",4.15455128690748,4.58478278113559,3.3242427715984,4.29033826415225,4.49810955707814,4.61240373084865,4.48435240981962,4.58560051707588,4.44635669290082
"1940","K13220",4.15455128690748,4.58478278113559,3.3242427715984,4.29033826415225,4.49810955707814,4.61240373084865,4.48435240981962,4.58560051707588,4.44635669290082
"1941","K07048",4.5709792920049,4.31256976608999,5.72241312259111,4.613581984408,4.49810955707814,4.65193535729147,4.48435240981962,4.58560051707588,4.68270524401463
"1942","K02214",5.73855206461631,5.66199632517561,4.80762406048475,5.68632370689143,5.79277994531575,5.87525468558198,6.07095236735795,6.17218183270582,6.09746377669693
"1943","K01114",4.27878105553181,4.52365808857465,3.3242427715984,4.20881284234713,4.46268026499597,4.52842870609458,4.7276772892469,4.51740638499986,4.35268905578757
"1944","K03510",6.42512643721457,6.62706418652709,7.19432305481229,6.37369158987495,6.47501051145029,6.17183986913192,6.89633520584995,7.22756896450232,7.19739590928455
"1945","K03265",7.82321021885614,7.84902857068324,8.03513992020436,7.95679205275344,7.9346411647232,7.77220137997716,7.1178038100536,7.127765930299,7.05412204389934
"1946","K19269",4.86231462576716,4.45847409015247,3.3242427715984,4.32829423469507,4.38755197999875,4.21932358860197,4.25031922455403,4.36456796876952,4.35268905578757
"1947","K05354",4.48332380138496,4.64243096009029,3.3242427715984,4.49712720350144,4.30560406637974,4.43660924930903,4.04639484791977,4.44409991670237,3.98281658935965
"1948","K19584",5.88903076137137,5.75528593384144,4.80762406048475,6.0851736463282,6.04962837969567,5.95900581019986,6.07095236735795,6.09618307243268,5.84743243782587
"1949","K02649",6.07518819680517,6.50151971157431,6.80187996651942,6.995865670952,6.77221635095751,6.2832880232844,7.12669472830489,7.21877852588031,7.14397798014426
"1950","K06070",6.07518819680517,6.50151971157431,6.80187996651942,6.995865670952,6.77221635095751,6.2832880232844,7.12669472830489,7.21877852588031,7.14397798014426
"1951","K16569",4.15455128690748,4.38846189158423,4.80762406048475,4.69296938621466,4.84843388863992,5.04028643714181,5.43769014609594,5.10137836055206,5.23012938889262
"1952","K14388",8.3961083217711,8.38785583991317,8.76750405772941,8.24643222032449,8.36885683416192,8.29069016278714,7.63589020809914,7.60312412521882,7.73344823509728
"1953","K10899",6.09983897400103,6.02050039909347,4.80762406048475,5.81564085635248,5.31625342345007,5.33230974241856,5.70816124228775,5.81545627881317,5.57465723832014
"1954","K10740",6.32489137988551,6.1614060270608,6.64263648672879,6.86644233730402,6.88960720707616,7.10419413861258,7.33269241585945,7.1920781731552,7.16558539305414
"1955","K03938",7.29405178712587,7.16130818131956,7.40650554543372,6.9326244880784,6.86252399136374,6.81251791938203,6.21334068621125,6.50019117250968,6.44018710023623
"1956","K11430",5.53240994740666,5.20396589571386,6.25733923245012,5.4245129201309,5.41395844367116,5.45634757654023,4.8795212976921,5.22031823857717,4.93320983448922
"1957","K00791",6.46329759900303,6.62706418652709,7.75494500424988,6.69703942824078,6.90029770414018,6.96581029482398,6.69522275154604,6.96888011513614,6.38549676681326
"1958","K14512",5.5690688812349,5.5874848605247,5.34612319466355,6.3668157493233,6.4385836294989,6.39640419749873,5.86940288240794,5.93034022650199,6.16440295009634
"1959","K10206",7.82321021885614,7.42432130057899,8.097418507011,7.22403947190244,7.36439090415788,7.44877628386411,7.1178038100536,7.15568356929299,6.71542278862876
"1960","K03679",4.7264609982884,4.22928983178755,3.3242427715984,4.29033826415225,4.42587655201271,4.43660924930903,4.61321262495851,4.36456796876952,4.12743602263393
"1961","K10572",4.7264609982884,4.22928983178755,3.3242427715984,4.29033826415225,4.42587655201271,4.43660924930903,4.61321262495851,4.36456796876952,4.12743602263393
"1962","K18626",7.43388977312875,7.41744002120659,8.097418507011,7.23155119866589,7.48250416678823,7.39109261113662,6.89633520584995,6.77805272473098,6.90773775144949
"1963","K11806",5.63947018941532,5.48111019125965,6.01576111355785,5.7198373267133,6.12557061869163,6.18339518545115,5.40730067588451,5.05901562367179,5.18539388595069
"1964","K03217",7.26222288290721,7.43116969194771,6.46315036897825,7.35699750541567,7.56176271758004,7.6341452501141,7.72616045067562,7.83888588697316,7.24888914661489
"1965","K07198",10.5821082220359,10.5110300179769,9.86541951128106,10.288940181165,10.0554676818109,9.92125813956562,10.6819863372772,10.6750747115728,11.0744013661738
"1966","K01769",5.14505595259481,5.79961074349922,6.25733923245012,5.07749644615965,5.29921698680304,5.45634757654023,5.73241004108535,5.74154244835015,6.0509668187795
"1967","K15865",4.48332380138496,4.64243096009029,5.72241312259111,4.49712720350144,4.68769867033273,4.8942370791113,4.61321262495851,4.36456796876952,4.87562089365211
"1968","K00225",6.09983897400103,6.07503820576164,4.80762406048475,5.68632370689143,5.80450722192177,5.73907586666994,5.63266132723514,5.32889746381604,5.92734775756121
"1969","K18402",6.64002196166575,6.72003956646087,5.72241312259111,6.75054263540418,6.58561989811909,6.38649031878161,6.82147226891259,6.59900737359373,7.22851384327266
"1970","K06220",4.00524213135329,4.13631746077298,3.3242427715984,4.25059269469257,4.49810955707814,4.38710975107136,4.67199477189587,4.51740638499986,4.44635669290082
"1971","K16914",5.97192391520432,6.07503820576164,7.30434310889011,6.19074871936425,6.03983489544822,6.18339518545115,6.08957262839896,6.29592834730194,6.30908925806578
"1972","K03012",5.14505595259481,5.01852130763631,6.25733923245012,5.1986789119454,5.19185870400276,5.12002500029539,5.01350401626013,4.87262771604181,5.18539388595069
"1973","K11314",5.14505595259481,5.01852130763631,6.25733923245012,5.1986789119454,5.19185870400276,5.12002500029539,5.01350401626013,4.87262771604181,5.18539388595069
"1974","K03263",8.88685007787797,9.04249381674255,8.76750405772941,8.97584227966873,8.97368917195328,8.92521463739232,8.14340756136144,8.12347254178995,8.14471730365377
"1975","K00493",8.60862999601141,8.51224867642003,8.37384003816828,8.35665230049688,7.80482290208469,7.50422788831368,8.5178360425692,8.39245798893671,8.76479590851637
"1976","K14338",8.60862999601141,8.51224867642003,8.37384003816828,8.35665230049688,7.80482290208469,7.50422788831368,8.5178360425692,8.39245798893671,8.76479590851637
"1977","K00914",6.05008918994892,6.30449961294546,7.30434310889011,6.07670883646529,6.02003646369182,6.23977330681588,6.58283963294854,6.19054806408837,6.49282777645188
"1978","K10773",6.55442634149844,6.09274857897107,7.50186511556258,6.41425310539547,6.6184790704993,6.51929414797308,6.48879318486941,6.39391084554179,6.18601652679499
"1979","K20160",4.7264609982884,4.45847409015247,3.3242427715984,4.55704942344488,4.38755197999875,4.43660924930903,4.41288781601995,4.36456796876952,4.53151234425184
"1980","K01057",7.94154516073149,7.55543383875346,8.4710838513814,7.23529231574778,7.26068993185176,7.39598928494053,7.33269241585945,7.4615044801451,7.37469370305693
"1981","K09955",6.21691153316006,6.72003956646087,7.19432305481229,6.56571670238988,6.63783389217379,6.31505612048126,7.37055774041248,7.09929158171078,7.04248152245177
"1982","K06027",7.73339533824239,7.66398964775831,6.46315036897825,7.75062838447503,7.53468849129207,7.44877628386411,7.62341366354225,7.67544085028653,7.65181426585501
"1983","K13158",4.79646444805843,4.79862774081995,5.72241312259111,5.09556107367142,5.19185870400276,5.33230974241856,5.63266132723514,5.55134544723168,5.92734775756121
"1984","K00434",5.94484738974925,6.0018302047843,4.80762406048475,5.924219511744,5.8948438355075,5.62272402480467,5.40730067588451,5.32889746381604,5.31508017953496
"1985","K01193",4.65160600827139,4.58478278113559,5.72241312259111,4.8582243961323,4.71618561241202,4.69002874584704,5.34428264149181,5.2937313736269,5.27331990903633
"1986","K10636",4.86231462576716,4.97774672460432,5.72241312259111,4.71816118878517,4.49810955707814,4.86268808243111,4.48435240981962,4.36456796876952,4.93320983448922
"1987","K14022",4.86231462576716,4.97774672460432,5.72241312259111,4.71816118878517,4.49810955707814,4.86268808243111,4.48435240981962,4.36456796876952,4.93320983448922
"1988","K15703",4.86231462576716,4.97774672460432,5.72241312259111,4.71816118878517,4.49810955707814,4.86268808243111,4.48435240981962,4.36456796876952,4.93320983448922
"1989","K18693",6.70495219177868,6.91912078576358,6.01576111355785,7.06486344883169,6.5034876167815,6.33584062267379,6.78813976162694,6.95833631570405,7.33714878829715
"1990","K20301",5.14505595259481,5.13313064265057,6.25733923245012,5.21505835513696,5.49008236856796,5.28814169661114,5.17151619080938,5.01510728133458,4.87562089365211
"1991","K12021",4.5709792920049,4.45847409015247,3.3242427715984,4.3995978629395,4.65842793124551,4.48361586106089,4.48435240981962,4.36456796876952,4.12743602263393
"1992","K14560",4.7264609982884,4.45847409015247,5.34612319466355,4.69296938621466,5.22867616781829,4.72680635461652,4.25031922455403,4.70971143979871,4.12743602263393
"1993","K14857",6.92496537850072,6.76433427427924,6.25733923245012,6.92335630281324,6.93189551238669,6.95253736458637,6.10794527005674,6.09618307243268,6.14244735462138
"1994","K17086",9.04739893644174,9.17244943794247,10.3850716618267,9.35032533172002,9.39093772712385,9.29280972946377,9.64647228024141,9.73146522560311,9.30018204803321
"1995","K14862",4.5709792920049,4.52365808857465,3.3242427715984,4.25059269469257,4.26150855054021,4.27902552351269,4.33539211131374,4.27721529705346,4.75084093293581
"1996","K15173",4.5709792920049,4.52365808857465,3.3242427715984,4.25059269469257,4.26150855054021,4.27902552351269,4.33539211131374,4.27721529705346,4.75084093293581
"1997","K08499",4.48332380138496,4.52365808857465,3.3242427715984,4.20881284234713,4.26150855054021,4.52842870609458,4.67199477189587,4.51740638499986,4.35268905578757
"1998","K16609",4.15455128690748,4.31256976608999,5.34612319466355,4.46572363696243,4.49810955707814,4.65193535729147,3.91589764275173,4.70971143979871,4.44635669290082
"1999","K12077",5.70633279187264,5.92450012880133,4.80762406048475,6.11852371808145,5.9897939134245,5.87525468558198,6.12607705083673,5.79126513554564,5.95297902847706
"2000","K02729",9.62267293820055,9.55179975719667,9.01323320996492,9.21065004032628,9.3185733704823,9.39872616744537,8.64649244616044,8.61568929702987,8.64355519973719
"2001","K01190",7.92135781187082,7.9333177958398,7.75494500424988,7.86825823413451,7.18858030935118,6.88425027815678,7.78892921838805,7.81581412302916,8.14471730365377
"2002","K08339",4.38683984547031,4.22928983178755,3.3242427715984,4.613581984408,4.42587655201271,4.33474230345864,4.67199477189587,4.51740638499986,4.44635669290082
"2003","K04710",6.55442634149844,7.10235817883532,6.46315036897825,7.07325811123947,6.55197758627467,6.43537368337804,7.12669472830489,7.26220012611202,7.51574568198886
"2004","K12493",7.1737108663273,7.08505838269146,6.64263648672879,6.44065703124705,5.93785944569504,6.38649031878161,6.67100912530648,6.42510591804017,7.03074520512716
"2005","K04506",7.38550001282443,7.09373449187103,8.15711289403481,7.12261481317938,7.43568848149657,7.35633899648839,8.00615736453349,7.97004176882104,7.82429953957044
"2006","K01196",4.7264609982884,4.52365808857465,3.3242427715984,4.49712720350144,4.46268026499597,4.43660924930903,4.41288781601995,4.44409991670237,4.35268905578757
"2007","K00951",7.79389136829444,7.96663823005852,7.50186511556258,7.81937482826964,7.44299117577025,7.56197521043441,8.1821534804263,8.44597423818311,8.53202523468125
"2008","K06065",6.38588842451626,6.55308593032354,5.34612319466355,6.37369158987495,6.51051777699297,6.55504455345283,6.55660326065029,6.61257555482849,6.59254977237055
"2009","K00028",6.42512643721457,6.22682497507239,5.34612319466355,6.57763323170079,6.59225318260899,6.50107292158794,6.60859722877859,6.54339164311809,6.45795387934979
"2010","K00029",6.42512643721457,6.22682497507239,5.34612319466355,6.57763323170079,6.59225318260899,6.50107292158794,6.60859722877859,6.54339164311809,6.45795387934979
"2011","K15918",4.79646444805843,4.52365808857465,3.3242427715984,4.3995978629395,4.30560406637974,4.27902552351269,4.15530663483465,4.27721529705346,4.35268905578757
"2012","K00604",4.27878105553181,4.58478278113559,3.3242427715984,4.46572363696243,4.30560406637974,4.52842870609458,4.48435240981962,4.51740638499986,4.60989129688241
"2013","K13950",4.00524213135329,4.52365808857465,4.80762406048475,5.29388823636051,4.98910029685913,5.12002500029539,4.67199477189587,4.58560051707588,4.35268905578757
"2014","K01676",7.74875985831466,7.64056575907707,8.26955094224309,7.99689956119261,7.94751350241066,7.73409217355422,7.40744766378324,7.27072846902718,6.97056890933024
"2015","K20352",4.79646444805843,4.84611167874814,6.01576111355785,5.07749644615965,5.05357474864559,5.24237506304418,4.97052567648395,5.10137836055206,4.60989129688241
"2016","K02930",9.22785865563633,9.25364597805366,8.64784876656616,9.48471738242904,9.50836096222443,9.50418858151263,8.68295109874474,8.74633533732085,8.59680968361182
"2017","K15261",6.89752539540429,6.72003956646087,6.80187996651942,6.66393965607759,6.73082482873229,7.02405414187915,7.64825923965746,7.44654177526755,7.60524930298095
"2018","K08214",4.00524213135329,4.38846189158423,5.34612319466355,4.32829423469507,4.42587655201271,4.57129099560329,4.55086446056474,4.51740638499986,3.98281658935965
"2019","K14798",5.88903076137137,6.12750280813958,6.25733923245012,5.91469870387109,6.15300737748917,6.22867896225356,5.31157013873829,5.52180118854646,5.23012938889262
"2020","K01405",6.17126103908249,6.0018302047843,4.80762406048475,5.97999330879047,5.76901550529342,5.63997967310422,5.52481524775851,5.49157614021589,5.64026213699006
"2021","K01414",6.17126103908249,6.0018302047843,4.80762406048475,5.97999330879047,5.76901550529342,5.63997967310422,5.52481524775851,5.49157614021589,5.64026213699006
"2022","K13726",6.17126103908249,6.0018302047843,4.80762406048475,5.97999330879047,5.76901550529342,5.63997967310422,5.52481524775851,5.49157614021589,5.64026213699006
"2023","K06970",4.98362629595967,4.7490243359204,6.01576111355785,4.66716800586238,4.8972513473153,5.06745459061394,5.27799274325843,5.14231501779659,5.27331990903633
"2024","K12826",6.67285943887062,6.83867050325982,6.01576111355785,6.88566781920866,7.03242785075524,7.07390143911728,6.32698873308882,6.47063645626425,6.0744110741186
"2025","K17732",9.21134935000915,9.39478466665942,8.5621756720029,9.26177497254374,9.22348441979215,9.12511205834407,8.49750686406933,8.50479573115686,8.44671950875441
"2026","K11507",8.56162733803787,8.51867609357893,8.32263948460731,8.18220321157482,8.21776546638872,8.17893563712746,7.62341366354225,7.51984085328074,7.61311579942131
"2027","K06217",4.65160600827139,4.45847409015247,5.72241312259111,4.64071943128945,4.53228856713042,4.83023849443937,4.92591580602016,5.22031823857717,5.04051279905164
"2028","K12489",6.85534655832263,6.72003956646087,6.46315036897825,6.14301915188522,5.85042644155883,5.99903432012478,6.529869565457,6.55750246038432,7.04248152245177
"2029","K00889",10.6107086626012,10.6498923086896,10.2682640549564,10.307635384259,9.78174143502183,9.81413776336719,10.5007938840288,10.5524462609362,11.0090038653672
"2030","K13110",6.21691153316006,6.17805181417239,7.40650554543372,6.17502054087586,6.32326093353801,6.51929414797308,6.64637395216877,6.44044728127538,6.16440295009634
"2031","K03320",10.4581814328419,10.6255510167091,10.1558466101133,10.7373895982366,10.3060460905446,9.93975594213863,10.740780629675,10.9574417732417,11.2008329082435
"2032","K10728",4.65160600827139,4.7490243359204,5.34612319466355,5.09556107367142,4.92090222745264,5.24237506304418,5.46738350796181,5.76663300491322,5.70278393367042
"2033","K11699",6.76703572564299,7.10235817883532,8.097418507011,7.31521445870052,7.14887896374875,7.15136391368657,7.61713448360421,7.707145256073,7.51574568198886
"2034","K00793",6.21691153316006,5.94424582809878,4.80762406048475,5.78445622637256,5.90572548000568,5.86078203827945,5.75622900728546,5.88554329746255,5.50562154111406
"2035","K22255",4.5709792920049,4.52365808857465,3.3242427715984,4.46572363696243,4.56532364400511,4.38710975107136,4.33539211131374,4.58560051707588,4.24786044330778
"2036","K03031",8.3961083217711,8.06660004206271,7.59127637620275,7.46598708096941,7.53468849129207,7.44405701499491,7.1178038100536,7.36133161536229,7.33714878829715
"2037","K06262",5.45586640299898,5.75528593384144,6.80187996651942,6.25194058783168,6.1975626930402,6.19485515756492,6.41754925878441,6.36200600827058,5.90122654708303
"2038","K10649",4.15455128690748,4.38846189158423,4.80762406048475,4.49712720350144,4.21491832289844,4.15476575308683,5.34428264149181,4.87262771604181,4.53151234425184
"2039","K12822",6.40564460160086,6.30449961294546,7.19432305481229,5.78445622637256,6.04962837969567,6.12463127686879,6.23015447378049,6.31274280855569,6.00284630344524
"2040","K00960",5.5690688812349,5.33461736687748,5.34612319466355,4.94278360989465,5.13449677708903,5.14548381702862,4.48435240981962,4.70971143979871,4.44635669290082
"2041","K19519",5.33184902189184,4.84611167874814,6.01576111355785,4.94278360989465,5.09470975851036,4.69002874584704,5.13389364434322,5.52180118854646,5.18539388595069
"2042","K15073",5.77001731230328,5.88413098098733,4.80762406048475,6.05962187078298,5.82766124844492,5.69044499413658,5.93304156306061,6.17218183270582,5.95297902847706
"2043","K14766",6.14786036643681,6.02050039909347,5.72241312259111,6.12673710016224,6.17100146788849,6.39640419749873,5.34428264149181,5.42894027579166,5.394704784104
"2044","K08811",5.80076513589024,5.79961074349922,5.34612319466355,6.13490204813137,6.06900905210767,5.94539891164194,5.37617821874344,5.32889746381604,4.98807956038093
"2045","K14946",4.38683984547031,4.38846189158423,3.3242427715984,4.55704942344488,4.56532364400511,4.33474230345864,4.48435240981962,4.64949643506596,4.35268905578757
"2046","K20296",4.38683984547031,4.38846189158423,3.3242427715984,4.55704942344488,4.56532364400511,4.33474230345864,4.48435240981962,4.64949643506596,4.35268905578757
"2047","K01940",6.2391868898028,6.34911160759604,5.72241312259111,6.80210016232937,6.85154456644936,6.7291868697588,6.08957262839896,6.09618307243268,6.00284630344524
"2048","K10840",7.13905265317005,7.30259073936977,7.90185807978721,7.8754494353777,7.99788064593415,8.01711516412213,8.33131508691696,8.10457052406574,8.16088504030253
"2049","K03941",6.70495219177868,6.69736196892654,5.72241312259111,6.68058629372026,6.90029770414018,6.87723777462041,6.17909067210771,6.26167945624077,6.22826057178109
"2050","K22464",4.98362629595967,4.84611167874814,5.72241312259111,4.74277750584899,4.77100108563031,4.8942370791113,5.2434977484945,5.79126513554564,5.23012938889262
"2051","K02934",3.80799564389737,4.79862774081995,4.80762406048475,4.52754407110319,4.6283180375815,4.38710975107136,4.04639484791977,4.51740638499986,5.09074676678863
"2052","K10591",4.15455128690748,4.38846189158423,3.3242427715984,4.36465938589194,4.38755197999875,4.48361586106089,4.33539211131374,4.76672716691189,4.35268905578757
"2053","K17778",4.48332380138496,4.89168102178113,5.34612319466355,4.96299297906216,5.05357474864559,4.98402378023174,4.48435240981962,4.36456796876952,4.12743602263393
"2054","K17781",4.48332380138496,4.89168102178113,5.34612319466355,4.96299297906216,5.05357474864559,4.98402378023174,4.48435240981962,4.36456796876952,4.12743602263393
"2055","K17793",4.48332380138496,4.89168102178113,5.34612319466355,4.96299297906216,5.05357474864559,4.98402378023174,4.48435240981962,4.36456796876952,4.12743602263393
"2056","K16795",4.38683984547031,4.22928983178755,3.3242427715984,4.613581984408,4.42587655201271,4.21932358860197,4.67199477189587,4.36456796876952,4.12743602263393
"2057","K09021",5.33184902189184,5.56168671809413,5.34612319466355,5.14820093462279,5.21040342949173,5.31041774311735,5.01350401626013,4.27721529705346,4.68270524401463
"2058","K01465",5.60473693184445,5.61278943248959,5.72241312259111,6.35296197294361,6.29901102584317,6.33584062267379,6.64637395216877,6.44044728127538,6.36678225192324
"2059","K00797",5.88903076137137,5.84252863979227,6.46315036897825,5.43824043918518,5.5193291165819,5.81641521733941,5.17151619080938,5.36311881843599,5.35551169957325
"2060","K20520",7.20754828963001,7.17771363473465,8.15711289403481,7.20126454778203,7.1263363689562,7.02405414187915,6.85404037641211,7.01029186055613,6.82848331147356
"2061","K10667",7.00424795639706,7.0408683826344,8.26955094224309,7.36384432017035,7.31347939261687,7.02405414187915,7.47154660034119,7.52696881378039,7.56525665519075
"2062","K00641",4.98362629595967,4.38846189158423,5.34612319466355,4.3995978629395,4.38755197999875,4.0841020512048,4.83116364500625,4.76672716691189,4.35268905578757
"2063","K07758",4.79646444805843,4.45847409015247,3.3242427715984,4.29033826415225,4.38755197999875,4.21932358860197,4.25031922455403,4.36456796876952,4.35268905578757
"2064","K20652",4.79646444805843,4.45847409015247,3.3242427715984,4.29033826415225,4.38755197999875,4.21932358860197,4.25031922455403,4.36456796876952,4.35268905578757
"2065","K21013",4.79646444805843,4.45847409015247,3.3242427715984,4.29033826415225,4.38755197999875,4.21932358860197,4.25031922455403,4.36456796876952,4.35268905578757
"2066","K14006",7.20754828963001,7.33217816665779,6.46315036897825,7.62249962685171,7.53126799679958,7.64240209564878,7.80558250149528,7.53406152375792,7.50732509955564
"2067","K01046",8.38633050749957,8.36663166028453,8.64784876656616,8.21467593581502,8.33205386975776,8.26422227766634,7.61082771078966,7.54814258273946,7.71164067560231
"2068","K02152",8.38633050749957,8.36663166028453,8.64784876656616,8.21467593581502,8.33205386975776,8.26422227766634,7.61082771078966,7.54814258273946,7.71164067560231
"2069","K14802",7.49900263178777,7.41744002120659,7.40650554543372,7.87305636343004,7.25654736741004,6.91880338938062,7.61082771078966,7.88394718406195,8.25425361452761
"2070","K16726",7.94821178164004,7.8023197133546,7.07512191097848,7.63668674658609,7.21871421270837,7.38124875883138,7.70263781529716,7.68820673656265,8.37925186629968
"2071","K00819",5.99847604229752,5.53537370613507,6.46315036897825,5.81564085635248,6.07859823701614,6.11257341180446,5.49641474365589,5.49157614021589,5.23012938889262
"2072","K12171",4.38683984547031,4.7490243359204,5.34612319466355,4.92221777070801,4.49810955707814,4.38710975107136,4.97052567648395,5.2937313736269,5.31508017953496
"2073","K01847",7.54376548496505,7.20197399206134,6.46315036897825,6.995865670952,6.99306198153651,6.89817239691857,6.21334068621125,6.66558204138247,6.84200308418048
"2074","K10781",5.86024154853631,5.92450012880133,4.80762406048475,5.75253440767309,5.78095001543216,5.91777221832694,5.52481524775851,5.32889746381604,5.13898286959012
"2075","K20032",11.3305689295197,11.1961946153212,10.9290541171605,10.7175550633641,10.4489188714531,10.3902937296627,10.9502218544892,10.9620374094791,11.5893031729749
"2076","K01312",9.09317413171262,9.31951685755349,9.95212987038924,9.5384736523875,9.41334785828399,9.51992220639062,10.2117167384328,10.1720876106224,9.88707457669258
"2077","K12841",5.41583837418738,6.07503820576164,6.80187996651942,5.84612350296188,6.02003646369182,6.1365850289753,5.89094749155622,5.60851889514513,6.18601652679499
"2078","K14827",4.27878105553181,4.45847409015247,3.3242427715984,4.52754407110319,4.56532364400511,4.43660924930903,4.55086446056474,4.44409991670237,4.12743602263393
"2079","K22066",7.53492398480791,7.14471214845242,7.07512191097848,7.13469189616602,7.05649076778449,7.02405414187915,6.31130894264914,6.59900737359373,6.44018710023623
"2080","K03531",7.65400586466744,7.54284906489246,6.80187996651942,7.84157833765192,7.91642406723247,7.73022504894872,8.08098279015599,8.03638659798374,7.98435384370575
"2081","K11599",8.37153817049044,8.13517080861999,7.50186511556258,7.57318660625298,7.69608270756304,7.76843563300944,7.34795891507676,7.22756896450232,7.24888914661489
"2082","K10317",6.2391868898028,6.40646554369877,5.72241312259111,6.32483615664686,6.05935276199355,5.90374649234359,6.46072743607784,6.71667417343474,6.98280918050329
"2083","K12398",6.2391868898028,6.40646554369877,5.72241312259111,6.32483615664686,6.05935276199355,5.90374649234359,6.46072743607784,6.71667417343474,6.98280918050329
"2084","K14521",5.83082940829706,6.02050039909347,6.64263648672879,6.12673710016224,6.32326093353801,6.49187311066328,5.55261409480465,5.76663300491322,5.57465723832014
"2085","K17906",4.38683984547031,4.52365808857465,3.3242427715984,4.46572363696243,4.65842793124551,4.43660924930903,4.48435240981962,4.36456796876952,4.44635669290082
