"","add_backA","add_backB","add_backC","pFe19A","pFe19B","pFe19C","pFe21_9A","pFe21_9B","pFe21_9C"
"K20892",11.0471036309234,11.6550234876634,8.19819896832498,9.21539682214432,9.31590544779528,7.59238411198209,10.5303447551827,10.4980235441077,9.80092789656057
"K03927",11.5561462298249,11.556522895986,9.74783145099162,9.26622613641239,9.35414325056674,9.27768894615343,8.83225871606042,9.17068507056992,7.41327546182022
"K15633",8.03255941460259,8.1195552358163,4.78501096032376,5.10475362893025,5.57813515747254,5.33824848083272,6.59888769535412,6.37307190359419,4.76616749378603
"K05039",10.0476411309666,10.9127597453686,7.92196154627597,7.80246094424811,7.65543361369591,7.18128051777076,9.82235967033684,9.50374621855578,9.30210910038815
"K02115",9.39493547089969,9.30326937116364,7.35987606575598,6.270311482211,6.12807248921523,6.39140485612876,7.37134483442669,7.52329804275394,6.05473329265943
"K15112",8.74354753430597,8.97356671792603,5.94609873119437,6.0665201500987,5.98763345888716,5.81258097437534,7.23166102461644,7.30323926201883,6.30782987201892
"K02372",7.4167718786988,7.01251367339506,4.66695818083004,4.52560535659071,4.133579141782,4.52449624053358,5.22071216726815,5.28953936535655,4.133579141782
"K00888",10.349645470442,11.0646880505258,7.77698193602024,8.65130581053763,9.01256005477841,7.49111658773901,10.0653020292227,9.83326434605715,8.75541956232399
"K00006",10.7147904010568,10.7865280031553,8.36193460957328,8.01722834335542,7.87672118469392,7.89101346930767,9.7810644160125,9.86885875543898,8.72646448316665
"K00138",6.71512383026221,6.34688014019881,6.40699117073532,4.63865797536398,4.47818190387861,4.133579141782,7.24291249781979,6.73456411002504,6.6272277214496
"K02716",9.19953146914064,9.06418051410274,11.57690341101,10.2032259236322,10.0998332116612,10.0362442400264,7.94415962351916,8.455928074364,10.7655939482677
"K01176",10.2202608078284,10.8824615032802,7.752679672421,8.69289001439451,8.57529396821032,7.731905805357,10.2080875012639,9.87496036328104,9.60829991578693
"K21396",9.45951357415027,10.2262533393909,7.27089091964765,7.72700725517651,7.42769309778455,6.90760022861534,9.02161267395362,8.83078796878314,7.70395566460693
"K09257",8.12603336164905,8.65697357853496,6.03547028413122,6.49064190000708,6.35121664562763,5.71656543850321,8.41215651063,8.06972362617666,7.56605129380573
"K03932",9.57671033056653,10.3559696431192,7.12586059278237,8.4249833706676,8.20292817850831,6.9850005232387,9.39216187594271,9.14312585955722,8.56570816448821
"K16732",8.86940961315493,8.5974812070593,5.58838271314611,6.07652619630882,6.81852804283558,6.4814835296234,6.46765098812024,6.40868212127681,7.19135118057932
"K01052",9.34110442086406,10.0311500658286,7.03375129658222,7.91126350359346,7.66267031992575,7.23893754903092,9.47926163934535,9.34572136878929,8.96324619081145
"K14452",9.34110442086406,10.0311500658286,7.03375129658222,7.91126350359346,7.66267031992575,7.23893754903092,9.47926163934535,9.34572136878929,8.96324619081145
"K15371",9.11916561201061,9.75406830962203,7.39184835052649,7.16352042553112,7.66267031992575,6.81713279283994,9.42666238153718,9.10986089386883,8.47803946504368
"K21423",4.9045687245279,4.79512080659681,4.96997424857993,4.72999696018658,5.20136190590022,4.85947606715072,7.32982222184945,6.37307190359419,7.25840941028525
"K02493",8.42734035325519,9.14623981060034,6.62519048743706,6.0665201500987,6.44128557173689,6.14887978093588,7.89549731172744,7.60699609803545,7.48476904891795
"K06628",9.71184045837001,9.79124907591872,9.34916536438551,9.22696464662043,9.30675886726943,9.34975381816103,7.03813634792298,7.06415190311592,8.4987509281025
"K05868",8.68346532013229,8.44480247582211,8.25104328915658,8.03655069400008,8.19797567304277,8.12778434385936,5.63848818144276,6.17886555524584,7.82966252171679
"K21771",8.68346532013229,8.44480247582211,8.25104328915658,8.03655069400008,8.19797567304277,8.12778434385936,5.63848818144276,6.17886555524584,7.82966252171679
"K00789",11.7205403667026,11.710510336428,10.9826639863239,10.6750257287462,10.5004440292364,10.6367437790242,9.4627328602489,9.73101076096004,8.50558888844629
"K11854",6.16760807924654,7.01251367339506,6.44940440651494,5.72067809765893,6.03621578992506,6.09144118713685,4.133579141782,6.85338869567113,4.133579141782
"K17307",7.05968362470623,7.62603427143491,4.51180266880804,6.58172515235115,6.65046529101443,5.49615558450082,7.48905210378206,7.45916303884592,6.09410915548194
"K00362",5.97893982646385,6.14598086720868,6.11887291587944,4.133579141782,4.72766224725183,4.133579141782,7.25407454880688,5.53210672898338,5.29493496786928
"K10980",5.95321907156793,5.4247587092606,4.66695818083004,4.133579141782,4.47818190387861,4.41042073047497,6.29988729152809,6.47715645156992,6.88538305921362
"K14612",5.95321907156793,5.4247587092606,4.66695818083004,4.133579141782,4.47818190387861,4.41042073047497,6.29988729152809,6.47715645156992,6.88538305921362
"K04373",9.7011994305293,10.5611904997759,7.65109463858914,8.37282492482107,8.38818164890672,7.49635561343143,9.64329577119054,9.44136662862538,8.96819955282229
"K02453",6.16760807924654,5.90729741318774,6.36317441352672,5.37885481819573,5.46726922395391,5.56701138437097,7.94415962351916,7.37467366854424,7.80761650565529
"K07280",6.16760807924654,5.90729741318774,6.36317441352672,5.37885481819573,5.46726922395391,5.56701138437097,7.94415962351916,7.37467366854424,7.80761650565529
"K20543",6.16760807924654,5.90729741318774,6.36317441352672,5.37885481819573,5.46726922395391,5.56701138437097,7.94415962351916,7.37467366854424,7.80761650565529
"K19356",7.0137419762171,4.133579141782,4.133579141782,5.76011903901193,4.133579141782,4.61162881296604,4.133579141782,5.53210672898338,5.02130679844054
"K01610",9.57671033056653,9.52798203123731,10.7330039028696,10.0519020420549,10.0334948869965,9.77305880425109,11.5189919322559,11.5379152457267,12.2633485808216
"K06238",7.48517417219257,7.74952880575386,8.04693265453872,7.57954041914382,10.2504651775189,9.73732924146268,9.31269386650277,8.90429932532985,8.9024365136961
"K17576",9.11382339890665,9.85506931447127,7.11306849656397,8.06269966141033,8.23228897245668,7.20076407725324,9.53453421526912,9.38474467261127,8.47803946504368
"K21770",9.56501912383045,9.34555760604814,8.43981634478284,8.32655692790743,8.62403711390455,8.5393196440702,6.52547317834136,6.98594820447177,8.03319738074994
"K08914",9.98030111994909,10.8446537945955,7.88521463380106,9.02368772526761,8.69944227726865,8.36827041730272,10.0480003594972,9.69006612083033,8.42130201315692
"K04802",12.7130465234071,12.5604397570681,13.0004323301379,12.6787935193494,12.7539259881206,12.7476130197577,10.6118066657098,10.4910899464962,12.5071863731458
"K04482",8.45722257099874,8.30290280265805,8.25679636759116,8.38979779532382,8.14233691749505,8.33960152380764,5.99887749612416,6.26005920031591,7.41327546182022
"K08803",6.60962127087005,6.79706587623432,6.89058781159263,5.67984220823669,4.133579141782,5.81258097437534,7.06384472538966,7.00874439140159,6.81965940135198
"K21421",6.18933366110485,6.32339994578932,5.70769121548306,5.4496679403641,5.88431720182372,5.88415167093801,7.7699090758521,7.8065805561636,7.66765322283617
"K01783",7.95071037989155,7.9828232066905,9.18430385472578,8.20176443866437,7.63349968134467,8.12778434385936,9.81493889495489,9.17316449519604,10.3708924791731
"K07090",6.97826149094062,7.09550142231504,5.81576391208731,6.22675238768718,6.35121664562763,5.98415316198367,8.06217250633225,8.18264521869304,8.13390257068224
"K17943",10.5906066409131,11.1577543345049,8.46982296574414,9.36470592159866,9.33402620229222,8.45634125287531,10.4982804533049,10.3602229387559,9.82295105197803
"K13751",9.60932947578176,9.19022924407575,7.71123058085594,8.03174453285356,7.61868660060946,7.73632875307144,9.63066953958881,9.97065468497112,9.10938828570732
"K13753",9.60932947578176,9.19640517392852,7.71123058085594,8.03174453285356,7.64084868446416,7.7451336279692,9.64119906555946,9.97065468497112,9.10938828570732
"K02639",10.7314403882223,10.672732961862,10.5915472488653,9.73237416586838,9.68225118935968,9.70181552449141,8.13576256165794,8.82448902972179,8.62341213444844
"K16531",6.33197609927743,6.25031813946873,4.133579141782,4.36037895465344,4.133579141782,4.133579141782,5.3295475601826,5.53210672898338,4.133579141782
"K08906",7.88293945544533,7.95383432032268,9.11331783059806,8.56600271700264,8.25630493492266,8.44831041845106,6.34387169039773,6.77532680776303,6.86382161504389
"K01535",7.92643700921695,7.79934126197315,8.27391833205236,7.69078591978153,8.05185639815388,7.83031198220974,9.57464040738228,9.47590869642319,10.1557005561483
"K22048",9.50916990123079,10.3225033767129,7.42311243751796,8.36139708533752,8.69944227726865,7.62140609900626,9.40210375137728,9.32134275215094,9.12720901504828
"K07375",13.4738912067228,13.5479804578716,11.9064000091776,11.7959837922958,12.1728228816122,12.168146435608,10.9524632083427,10.9491474749459,11.5951187194168
"K14994",8.7013987013664,8.40261653122295,10.6395258674615,10.2196259831852,10.3031286366075,9.94712177985179,8.45105811427171,8.57336686880328,10.2068377150309
"K15203",8.32915646730231,8.06642055731797,8.4548980587292,8.08142123875732,7.93155270138298,8.04485790080451,6.66851729832277,7.18878853299393,5.6278472254877
"K10808",10.9037004169364,10.90712708916,10.1595987694923,10.5170791001669,10.5399867195173,10.6320359129046,8.47012056512275,8.62504999442922,9.79815119420077
"K10249",8.17315373816934,8.41327984112924,5.94609873119437,6.87875275316531,6.62032269038276,5.79399603480514,7.17400905533264,6.8018433562516,6.1322952618045
"K11274",9.50916990123079,9.5474329120891,9.75797924584289,9.36184741630211,9.49366402703269,9.42792770435572,7.51700945095546,7.4426645178852,9.52677021128376
"K17985",9.52936542669714,10.2277606529768,7.76892717483683,8.52905036590483,8.70293619060714,7.87507729966951,10.0527396230069,9.71068381805344,9.31382544436292
"K17885",7.87026411235347,8.19573253095553,8.14953159454852,7.21582157353484,8.89230275768666,8.47490697604722,9.80373561301949,9.45365272123078,9.80646530754961
"K14512",7.66521661955504,7.83160760884806,8.19220522345978,7.81652401054436,7.79360301530661,8.01247753510558,5.78254589438551,5.92441498820773,7.04675542402136
"K00597",6.00413591966734,6.52107286500909,4.133579141782,4.68630851651948,4.133579141782,4.41042073047497,5.47313912465008,5.45742290105385,4.133579141782
"K02206",9.45951357415027,9.46544854599144,8.44486121017168,8.19533755220047,8.38383038078678,8.4590082445256,7.0765232265849,6.91522191385728,7.76247402411242
"K00525",11.4568911450082,11.400240440503,11.4010036281382,11.1834457705495,11.4080727936133,11.4088392096015,9.31269386650277,9.32357611694037,10.9643926447452
"K01130",9.36152750235339,9.23891063907872,7.07397374645056,7.29484092824074,8.14233691749505,7.81785533997553,7.27613613329255,7.14846487649094,7.2746853363688
"K11982",8.9223375660985,9.6088941603954,7.46375005957869,7.55956270158861,7.36675746311235,6.80860593264452,8.65217683482431,8.53141271781633,8.19448465629497
"K02998",10.2774794703314,10.2472136940644,10.8428808143655,10.7325545201859,10.8502607902079,10.7261555501986,8.49824790921384,9.01351715256811,9.2942449243514
"K07374",13.9890572973163,14.0907617146759,13.0551342691688,12.7963839272014,13.1646587904484,13.0423024941615,11.5600608575516,11.6232779482575,12.4666829244383
"K04799",10.2570444614086,10.2003849748883,10.4194341664515,10.0026134228456,10.2420974355502,10.3067843722275,8.14172761794652,8.27347997732525,9.71226114017541
"K14207",8.8662347268573,8.52562797822368,10.6710052457288,10.254446684788,10.3605776395793,10.0083562414788,8.66876307508113,8.63588717084582,10.292183554647
"K11491",9.00836271875045,8.99144120901742,7.76082659730965,7.2285976534246,8.23228897245668,7.81367881704069,6.73475284261611,6.60440896130609,7.20841855973596
"K18042",7.72284725483269,8.25031921598499,5.62957387794057,7.48733612235129,7.19677231091831,6.33182414816128,8.21143481979527,7.83203780841399,6.81965940135198
"K06676",8.90387862533871,8.9185712928367,6.24677412368665,6.94784607514712,7.25574722056859,7.18128051777076,7.25407454880688,7.23761462157996,7.70395566460693
"K02997",11.0152533033119,11.1545884890537,11.0510874861899,11.3401820715555,11.1367493456273,11.2883590034171,9.28609470171553,9.51941521035888,9.46507451054497
"K22156",7.70150850096874,7.51089958424848,7.99962270754179,7.56958673579919,7.66987036379954,7.80107530541286,5.6762341279122,5.78871452806359,6.86382161504389
"K06127",7.55042221898605,7.42859217356472,5.45456057440311,5.72067809765893,5.74130526635109,5.71656543850321,6.70203739726704,6.57370658657555,5.12235476089677
"K00114",6.10012158333915,5.97140164774887,6.24677412368665,4.87826891966893,4.72766224725183,4.80662073909975,7.10153968671094,6.29882509433536,6.72683107357286
"K02719",9.19953146914064,8.95546743255439,10.8476385545972,9.72423832375932,9.87551711240994,9.63395096140017,8.23950721029413,8.11700051300869,9.9830996952364
"K02016",9.21208377594358,8.75236146041535,10.291174891071,10.5475704136383,10.4348303079356,10.4824878698863,8.37217090160509,8.75662912036112,9.91809247241797
"K17953",8.28220430416431,8.7896302768383,6.47011426982338,7.07175824681923,6.76477004285564,6.26940781846586,8.03035641249748,7.88770735374254,7.29077501702972
"K18806",9.01983476296573,8.92230377070393,6.56911046932471,6.72312004683993,7.32156191235444,7.25764197358176,7.34031810975293,7.46734067534499,7.32241275554774
"K08811",9.58830745747703,9.44225520391885,7.47372957270726,8.89902451673343,8.25630493492266,7.98306600023386,9.83341969851173,9.60818107706594,9.62719940463813
"K04573",6.74382452255149,6.60033454153555,6.54988677056,6.29576298359133,8.52088313051017,7.36492839591866,8.0684516625696,7.69994212395351,8.43569800955001
"K01425",7.11505978397621,8.17078769675532,5.45456057440311,6.51933146156187,6.55794387773687,5.95171827246853,7.54442564380558,7.46734067534499,6.37190750461168
"K12893",8.44874808421238,8.47564769106905,8.1245631949684,7.91649177573096,7.71232131724219,7.97187871140529,9.52546809315717,9.66210892121284,9.99527191926174
"K08841",9.06482993836114,9.51569054611428,7.65984281488745,7.66611546453399,8.2610602082077,7.61179787978616,9.70481926763792,9.28053849869482,9.10938828570732
"K08847",9.06482993836114,9.51569054611428,7.65984281488745,7.66611546453399,8.2610602082077,7.61179787978616,9.70481926763792,9.28053849869482,9.10938828570732
"K02219",9.05371230818083,9.02306632893268,8.83111798329079,8.51537388901824,8.919575030541,8.70567653566359,7.02510194448293,6.8018433562516,8.33943383267831
"K04977",8.27742339911004,9.05740917900506,6.38526447999476,8.43954409424556,8.84882419079439,7.9867757156864,8.72535259472022,8.62141936419524,7.33796899831541
"K08139",9.12979093966609,9.87444731076866,7.34905552574656,7.92947929481182,7.78700396073751,7.28827324670741,8.64381137866123,8.50406208875021,8.03319738074994
"K10395",9.03121609723872,8.89216927741347,6.51059427025518,7.02351023633457,7.33071772623567,7.20719888672966,7.37134483442669,7.56195602201476,7.13886489902283
"K13250",8.46564732261484,8.52070750762055,9.08132813764554,9.80149393378835,9.97986179238771,9.72411392058566,7.64064692973386,7.88162805530255,8.62968294543994
"K21769",11.8413077494304,12.2772284654858,10.1853891446445,10.3858854052304,10.3315759210846,10.0074475860386,11.7338585699505,11.5659921053655,11.1554419221351
"K08670",7.45990947052676,7.83160760884806,5.78083589196666,6.19081666406725,6.03621578992506,5.49615558450082,7.50775153237239,7.08571226113263,6.77403116009758
"K09626",7.45990947052676,7.83160760884806,5.78083589196666,6.19081666406725,6.03621578992506,5.49615558450082,7.50775153237239,7.08571226113263,6.77403116009758
"K11550",7.79846135231986,7.90921696128606,7.02008140737483,6.87329197210896,6.87026239867285,7.06543551348553,5.74817978777812,5.3342341438843,6.65282110496417
"K02210",10.9426041507143,10.672732961862,12.2287098050614,11.8604792982619,11.8811306303763,11.9070990871861,10.0730983151259,10.0908520152181,11.7997703964877
"K01427",6.46060931936202,6.4149088037513,6.22219117920958,5.56313061879294,5.57813515747254,5.73641092359976,7.12611582588416,7.47547130902231,7.86210523744428
"K13834",7.77142758628866,8.03909430553645,5.54559419283551,6.54741995882124,6.5738110276105,5.73641092359976,6.98524925108709,7.22798438102057,6.60114141472037
"K02714",7.17873839443478,7.27189097729506,9.00152172278793,8.18672326579406,7.75354214512366,7.92623224083432,6.56268072649778,6.40868212127681,8.16883409551846
"K13627",8.15240256436828,8.54998060203791,6.38526447999476,6.85677868241425,7.22656948866122,6.72028724086492,8.25058396449913,8.09618116955538,8.42851806111301
"K14427",8.15240256436828,8.54998060203791,6.38526447999476,6.85677868241425,7.22656948866122,6.72028724086492,8.25058396449913,8.09618116955538,8.42851806111301
"K02962",10.6554129152245,10.660508900426,11.03782651089,11.1750621506373,11.1830642989016,10.9852609324536,8.96904980331786,9.30108510431356,10.0073422433821
"K04324",10.6554129152245,10.660508900426,11.03782651089,11.1750621506373,11.1830642989016,10.9852609324536,8.96904980331786,9.30108510431356,10.0073422433821
"K14286",11.0871443709466,11.0856175141027,11.2257066948827,10.3560471401952,11.1322290455463,11.0537442402218,9.28071541501613,9.08373903735351,10.3234123088345
"K00108",7.85747513429303,8.43437166851959,6.73083901765202,6.62177216278006,6.49253252692356,5.93517417464883,7.97123978361657,7.67198532475463,7.35335537936261
"K10740",8.42734035325519,8.34250815903261,9.38366450237802,9.27232864375838,9.41286192453666,9.10654182127799,7.36107826489271,7.29404973477907,8.95328802410668
"K03098",8.46984123038677,9.05401152996939,7.04728823124451,7.50138051164033,7.67703412030305,7.26382185353439,9.21736498433213,8.87412474402775,8.58520146794566
"K10895",8.49062894743604,8.50584412584621,7.95778630132758,8.14062801731629,8.77772937681321,8.63907716730897,6.90193553580081,6.37307190359419,7.94517688772771
"K05681",11.6411475631899,12.2699327915814,9.88193000070742,10.4902960338637,10.5603206188384,9.89991619267818,11.4901723324394,11.4208444558702,10.9062875484713
"K14963",9.41244127504143,10.2003849748883,8.07979211841439,8.49286800854547,8.67118097739927,7.79261060451612,9.83891805512379,9.54834311875528,8.76114126114065
"K11894",6.83978961664458,6.72876598607698,4.66695818083004,5.28266408483737,5.5055116084466,5.21700634682781,4.86765927934367,4.81268266273366,4.9053253777895
"K19801",10.6163135003275,11.2377182121308,8.9563715884366,9.35323771105358,9.57779716248959,8.86484381570861,10.4959626361224,10.3294552304323,9.60829991578693
"K02684",8.77436763394264,8.83390729311265,9.59091093425063,9.09774226904659,9.07317172354587,9.20658895831838,7.31924754708779,7.30323926201883,8.8657399578505
"K16733",8.77436763394264,8.83390729311265,9.59091093425063,9.09774226904659,9.07317172354587,9.20658895831838,7.31924754708779,7.30323926201883,8.8657399578505
"K10753",8.05510912235813,8.07317131594475,8.38836767044684,8.22298151113575,8.0463515213753,8.27746414166473,6.27732750207293,6.40868212127681,7.41327546182022
"K21777",9.05091943292344,8.95546743255439,7.80087649519833,7.58613761731746,8.27992509262424,8.08692185733123,6.87301064140479,6.81491197276627,7.41327546182022
"K09338",8.36113163383515,8.68362243240153,7.13853668437363,7.63466271038704,7.1456578567872,6.57605197042064,8.60555224901571,8.48819604303341,8.63592651134199
"K05034",9.15341507030855,9.60193479147004,7.18812305244958,8.49286800854547,8.21768378681137,7.8220196606314,9.32319751283943,9.07580915676614,8.00445540683971
"K20794",9.03687319522233,9.133420563241,9.52587803902628,8.95323620647229,8.88924034717897,9.0440616449377,7.34031810975293,7.24717926525893,8.67888810569969
"K08677",8.21377528384412,8.4551580303223,9.76403380880799,9.62761508137682,9.21194909134653,9.3823758630291,10.046417137092,9.90508695905262,10.803459518794
"K08799",9.77915591845196,10.2708011794249,8.28522039879792,8.64817710352748,8.60921457233432,8.04485790080451,9.95317283490444,9.66387222318054,9.12277446820394
"K10398",8.14191309682705,8.0112356412216,5.62957387794057,6.59520646970805,7.0597775051286,6.61603974964288,7.06384472538966,7.06415190311592,6.24044921867176
"K22008",4.82477877306939,4.67528254057127,4.51180266880804,4.133579141782,4.47818190387861,4.41042073047497,6.23099895861291,5.92441498820773,5.97205637093832
"K11971",7.23964786542444,8.01825136716743,5.66930404537611,7.23283063317453,7.04866102349599,6.14887978093588,8.04316791902851,7.63624787302867,6.96841488077965
"K16617",10.0093417087943,9.83740358520999,9.07159096165579,8.79541259163072,9.91064157216156,9.66309815573223,7.85969378263593,8.11182400341358,8.84434242618449
"K14621",6.42511420646295,6.32339994578932,6.31784968898197,6.09630313468964,5.82916066478096,6.31957697224221,7.56241283728973,7.5921410365665,8.04265105252579
"K00322",7.18907547666735,6.4149088037513,7.35987606575598,6.0665201500987,5.9370654683939,6.14887978093588,7.20888384126087,7.33940906294002,8.30061809866744
"K20099",10.7006187293858,10.6903304951263,11.0707531343217,11.2040611931522,11.215171784395,11.0315737193788,9.10617911483327,9.42897487168239,10.0800038985016
"K02327",10.3116844980906,10.1488052509225,10.4027191581375,10.2101260892289,10.7965855951775,10.613049259987,8.83225871606042,8.4961509799711,9.94092818039901
"K02178",7.48517417219257,6.9543034579277,4.96997424857993,5.56313061879294,6.01216178263587,5.84890085969934,5.55894518896101,5.45742290105385,5.68367528529582
"K06637",7.48517417219257,6.9543034579277,4.96997424857993,5.56313061879294,6.01216178263587,5.84890085969934,5.55894518896101,5.45742290105385,5.68367528529582
"K05304",11.7028763723731,12.4208403212011,10.0164918798987,10.6392951986337,10.6925262792095,10.038025077392,11.417949462638,11.1816070727406,10.7455614997987
"K01937",11.0015913294204,10.9515842470178,11.4882855580144,11.3078936704076,11.3091343407431,11.310624568368,9.32581150104021,9.71238872125629,10.3406857952302
"K20278",7.84457044182715,7.61678864013812,5.74483833867861,6.45389153865261,6.84463818103019,6.41450390910015,7.80047013554087,7.47547130902231,7.88333086045009
"K09497",10.0006907827314,10.1263529912601,10.1519247435045,10.4219926892771,10.4379735584066,10.4258120309299,8.35175227321074,8.77307906464794,9.30993057523911
"K02542",10.6590819792653,10.5187270438486,12.0712591925735,11.4063698988673,11.6087300840603,11.5374395511111,9.9599167195157,9.92433697807482,11.5145533463066
"K04968",8.34294748600749,9.08763247557806,6.67904011258087,8.54596482749297,8.91355904109202,8.13782024191131,8.82857437866473,8.75331642861079,7.51238459744053
"K00574",6.75795199071833,6.43682934353214,5.74483833867861,4.58579245409109,4.89702823401243,4.99741087435882,5.22071216726815,5.41799180452198,4.58266331654662
"K14753",11.2876882728148,11.2977829970607,11.2921321088721,11.1971330353102,10.8152374158794,11.0850828053663,9.35169377162235,9.68486528439612,9.9855423747375
"K02209",10.4183717382919,10.208041605726,11.5607693624437,11.4130546683321,11.3425007897799,11.4401456571719,9.65788792350462,9.67265651990086,11.105795979246
"K02910",10.2399954470548,10.4686153506348,10.2841716861189,10.4585558205882,10.3236670802898,10.2859550843467,8.53943210892203,8.88021050100601,9.05921246686304
"K17433",10.2399954470548,10.4686153506348,10.2841716861189,10.4585558205882,10.3236670802898,10.2859550843467,8.53943210892203,8.88021050100601,9.05921246686304
"K11517",6.14550746399886,6.34688014019881,4.51180266880804,4.4539939564927,4.133579141782,4.74889168404181,5.22071216726815,5.3342341438843,4.58266331654662
"K06641",10.7658770822967,11.4668423269187,9.49950428577404,9.58495349430834,9.57017477404153,8.96569421000753,10.5738501665926,10.2843304746219,10.0546377796673
"K17780",8.55913755087744,8.72269169133252,9.516343338421,9.85395632097221,9.65548877522115,9.69053562163792,8.03677651453474,8.00973466295201,8.14271567789809
"K10739",9.30874825272123,9.34555760604814,10.1208136049369,9.66209740410115,10.0541285918144,9.77839594226267,8.08092788528271,8.21678427530787,10.0499774287722
"K10741",9.30874825272123,9.34555760604814,10.1208136049369,9.66209740410115,10.0541285918144,9.77839594226267,8.08092788528271,8.21678427530787,10.0499774287722
"K02920",10.8959476377287,10.885329152584,11.2073161680639,11.2199233864336,11.3137040882864,11.078609845664,9.2589950925204,9.53105614918812,10.2337980354166
"K08798",10.8291247712909,11.4896335094538,9.3518486740124,9.96858400947004,9.75800406022778,9.35405099380275,11.0088198645664,10.808033976765,10.0616001848279
"K17725",8.48649541237008,8.24435571281757,8.67257840428008,8.57096881771064,8.4477533323649,8.64611162879929,9.72475705908111,9.6779015152048,10.4718955386907
"K09488",8.47819246953369,8.3536259530505,8.71909256716905,9.27029734606692,9.07855739832468,9.13679367680901,7.150267334033,7.46734067534499,7.76247402411242
"K01110",6.47800825200714,6.4149088037513,6.60675454681896,7.56625325767316,7.69125424224912,7.28827324670741,8.44143111373853,8.28731027857826,7.90424535335988
"K11592",10.4270057707235,10.2262533393909,11.5648198226733,11.424964126246,11.3597278428161,11.4621933400168,9.71482263524713,9.71579248996946,11.1158627991281
"K13752",11.1908985252393,10.6881425090019,9.54710321978986,9.84648023141401,9.66625344349719,9.75476328947816,11.2348069894709,11.4363952464644,10.8470868226746
"K02940",12.3680536288914,12.3982663711768,12.7584282896695,12.7780195929723,12.7988243939996,12.8037622611108,10.9147876480981,11.2084239615543,11.4558833207932
"K00854",8.10458255578889,8.21416014344907,7.78499140269371,7.80246094424811,7.73308096468562,7.7140752493861,9.70882894921007,8.86187544970795,9.35220567542969
"K02540",10.9598114464762,10.8298443547352,12.1932666486239,11.6713559808002,11.5440859635544,11.6394727844383,10.0839427792827,10.0182895551741,11.6865099370673
"K19357",9.51728210655982,9.88403950201612,8.05356521884446,8.44676943565321,9.15446703609089,8.04841086849937,9.93958968904261,9.59160123937211,9.54676210434798
"K19721",8.39240957996062,8.34807782793037,8.72739034216347,8.19533755220047,10.3605776395793,9.95374101358166,9.53453421526912,9.21467440238535,9.19636503220746
"K11188",5.04165600827293,5.13288013759906,5.58838271314611,4.133579141782,4.133579141782,4.133579141782,5.71276856587688,5.56758708438197,6.05473329265943
"K18787",8.06069142686903,8.05282269700071,7.45369963623262,7.61867126150427,7.3756252826994,7.45389004567985,5.88003289647495,6.66379935010908,6.37190750461168
"K21362",10.4756727234105,11.2614565743108,9.05521453499652,9.3985727767764,9.5373221715461,8.90642642485922,10.3026293461872,10.1025985249437,9.73567016081744
"K02875",10.4860386447606,10.5825515376939,10.9071908776093,11.1462984686289,11.0565461471867,10.9326340704444,9.11829548836157,9.42482048917067,9.83925040100725
"K03361",9.30874825272123,9.43965496847972,7.83212513593958,8.26039805642107,8.40545595445781,7.62140609900626,9.3491263701676,9.59160123937211,9.13603734472542
"K02872",11.0526930143695,11.0621559853552,11.0584935579839,11.0745405254569,10.653400261741,10.8238270440486,9.2452516567099,9.52136190885274,9.78418688534453
"K10582",9.74502797438212,9.91431255422078,8.41432255503736,9.71007643102706,9.25538735772708,9.32369805162161,10.7543689353436,10.7594017338159,9.32158373119245
"K08907",10.5247633688446,10.5931145803923,11.8703861569366,11.1780425637309,10.954163882994,10.9215849931037,9.48628777068718,9.68486528439612,11.0911298568906
"K12301",7.19933687559083,7.31846862786922,5.11792776305489,6.17246520402961,6.38798372507695,5.83087923009627,6.76670325085731,6.55808923713503,5.50699608330568
"K12303",7.19933687559083,7.31846862786922,5.11792776305489,6.17246520402961,6.38798372507695,5.83087923009627,6.76670325085731,6.55808923713503,5.50699608330568
"K12000",5.10216522150089,4.133579141782,5.50104928718999,5.51596943801968,4.81798836337156,5.75592272638365,4.133579141782,5.87195903838904,6.20539925521324
"K12009",5.10216522150089,4.133579141782,5.50104928718999,5.51596943801968,4.81798836337156,5.75592272638365,4.133579141782,5.87195903838904,6.20539925521324
"K12012",5.10216522150089,4.133579141782,5.50104928718999,5.51596943801968,4.81798836337156,5.75592272638365,4.133579141782,5.87195903838904,6.20539925521324
"K12015",5.10216522150089,4.133579141782,5.50104928718999,5.51596943801968,4.81798836337156,5.75592272638365,4.133579141782,5.87195903838904,6.20539925521324
"K12034",5.10216522150089,4.133579141782,5.50104928718999,5.51596943801968,4.81798836337156,5.75592272638365,4.133579141782,5.87195903838904,6.20539925521324
"K02893",10.6039933038947,10.7238266038883,11.2460295152098,11.1465751313251,11.3613841108879,11.0480126043472,9.31795526319035,9.53876485926655,10.3156682886614
"K06675",10.1332383512685,9.97121718122027,8.25679636759116,8.6197079339111,9.3021637053032,8.97316688964785,8.18280132949412,8.25951493570341,8.59805159600328
"K20216",8.57479319235337,8.58810590058217,8.31860165252275,8.12267003050265,8.17295298079761,8.26226394450987,9.57244132682302,9.69697150650455,10.0121422216956
"K14567",5.87264324317043,5.90729741318774,7.74448585974994,5.84730090134893,6.27444150461754,6.29473341288352,5.74817978777812,6.46036535628113,5.02130679844054
"K00654",9.35248630274441,9.96037725070897,7.83212513593958,8.52393693768221,8.67474417635226,7.75388437647802,9.37206991147297,9.25735983538975,9.01202897374137
