"","add_backA","add_backB","pFe21_9A","pFe21_9B","pFe21_9C"
"K15216",5.32921623383898,5.53269515006796,5.72487977503772,5.52441167726889,5.95345373255561
"K16344",5.09355012730526,4.6152407787949,4.96364372347378,4.97931512757711,4.56879682671555
"K18577",6.94223495115128,7.08312479453843,6.77916345802706,6.97992765119003,6.47896609402011
"K10903",4.47482678629452,4.9116754276186,4.39839081080696,4.88091360239582,4.56879682671555
"K07904",7.99083544369198,7.44604694301147,7.76091192868047,7.42602433997842,7.61394761999593
"K21543",7.40963441291074,7.42522642736749,7.25330380142358,7.06625476567437,6.87433487863227
"K01411",7.13424058732,7.06972365878418,6.73513333284789,6.88798214574345,7.34883678415993
"K10203",4.47482678629452,4.6152407787949,4.96364372347378,4.97931512757711,4.56879682671555
"K02209",8.6244625999523,8.31422521879385,8.23720948755945,8.01088618444416,8.11858790112528
"K17550",7.60108166747532,7.22274175345121,7.29404717784192,7.42602433997842,7.797144237445
"K01027",6.23750564229648,6.21605827352121,5.7559418203827,5.83264228641981,5.82498665949384
"K08678",7.54007266665978,7.3275790658348,6.96816641905123,7.35187625591371,7.53748752692515
"K05857",9.63966985062581,9.71176405484444,9.43376778944969,9.63863006723128,9.13919730804742
"K16219",5.27469902521208,5.91056996035028,5.69304694002561,5.68783086107103,5.71958233824899
"K10520",5.80802947019962,5.61384389314193,5.52063498719863,5.433857203932,5.1769014504202
"K01262",6.77443883429848,6.89815032591288,7.0420113365794,7.07552961460865,7.39296739991892
"K02728",7.8968151008174,7.35538104154734,7.36265769421271,7.56367739143767,7.71282294756423
"K04733",9.91155789929311,9.63942654429733,9.37602028893543,9.46412062202318,9.84362295830523
"K19469",6.38662498717957,6.46525075798001,6.83580170592157,6.83418554960236,6.39324468979932
"K06062",9.19688443567311,8.86896881977724,8.6539033938426,8.72326717591568,8.63534281229414
"K11754",6.79214814109914,7.42522642736749,7.15712472919492,7.24112518902862,7.09161557440362
"K08823",7.18844259563808,6.62184130846267,6.86328783680823,6.97992765119003,7.15721433760205
"K03012",5.1572429064455,5.25071092275587,5.32008796873408,5.02518853376076,5.64417579330099
"K12175",5.32921623383898,5.92608386252419,5.40435523311453,5.49496470547456,5.5639867583281
"K07556",5.65425898106029,5.61384389314193,5.59246583817259,5.11138918472879,5.64417579330099
"K12820",6.38662498717957,6.49598872905919,6.34149722247785,6.45911819553431,6.92054717636846
"K20296",7.36336381460271,7.41997348028585,7.00557077673587,6.99957183539839,6.92054717636846
"K15498",5.3813189996722,5.61384389314193,5.52063498719863,6.00368748969802,5.64417579330099
"K03164",8.43706064173355,8.33104745694732,7.96948435776448,7.9420273499999,7.99565621709654
"K12267",7.64035473064551,7.58854822719284,7.79667296698847,7.58322754084044,8.13161945658725
"K17805",5.32921623383898,5.1095646689466,4.83512069440809,5.11138918472879,4.76072937099034
"K03260",8.19547012980337,8.34767519472534,8.65778839260989,8.76650764193243,8.526200310661
"K00924",9.05930157151174,9.21967820371944,9.02256775098191,9.24938279410295,8.67144555009756
"K00861",6.45552512099899,5.97156208320517,6.28078023225146,6.55608441272199,6.17823710477302
"K10085",8.74159097564038,8.72377757962324,8.28323825512363,8.39243842754446,8.28526342430065
"K05673",6.12818334132767,6.46525075798001,6.41848965642034,6.69599383653401,6.67261378393986
"K01764",5.02588888990416,5.07904409713312,5.40435523311453,5.15205674084878,5.5639867583281
"K03437",4.79126066965824,5.13925661935453,5.07781919944062,4.64737739426387,4.67012260157213
"K08496",5.91245694898765,5.27694989116179,5.59246583817259,5.49496470547456,5.52187500354697
"K12599",6.95796615325168,6.54575095389226,6.47353771924188,6.70804446146353,6.3709551322364
"K10846",6.18394607034569,5.84661649504341,6.39964145571352,6.40049727414936,6.12546776017723
"K12856",8.82038920272968,8.80021537027193,8.86014713091438,9.11537640253783,9.32622855858215
"K13095",7.13424058732,6.8674124833002,7.38166885459547,7.16508652964834,7.44627698770671
"K05286",5.47918544753275,5.42313308075694,4.90145720338745,5.26589309955018,5.1769014504202
"K11295",8.1554571039778,8.46660993256374,7.96320879776219,7.97194369550888,7.90743426784541
"K21891",6.62407959593435,7.04253494470138,6.80776786390528,6.51535470563617,6.49959107022642
"K03113",5.97773750808579,5.94141757074093,6.12761352519965,5.68783086107103,6.30183083334536
"K01425",5.47918544753275,5.04763630696955,5.27558102510326,5.46479385378611,5.64417579330099
"K18749",6.8269108451579,6.77095319088705,7.29404717784192,7.16508652964834,6.88990791222306
"K12813",7.61100147808733,7.38265101818539,7.27382129756868,6.97992765119003,7.26815780944807
"K18595",6.2890382581905,6.33496092863863,6.49141070457224,6.84511057876613,6.63597819686666
"K18598",6.2890382581905,6.33496092863863,6.49141070457224,6.84511057876613,6.63597819686666
"K14731",6.36287084785718,6.85178832544637,6.61046439328825,6.60859882060801,6.27799208671172
"K10885",4.95359282904083,4.8746426569992,4.50698671372368,5.11138918472879,4.76072937099034
"K14407",5.43124225068087,5.59404529440202,5.22929527098121,5.3014560031656,4.9896702175954
"K17619",5.77127482300213,5.49003999973133,5.66039966061274,5.46479385378611,5.1769014504202
"K09613",5.56979313229606,5.79651087741139,5.69304694002561,5.98347825262344,5.38609728057304
"K01358",6.33869895968721,6.31199329304704,6.59406801826552,6.85595145148158,6.63597819686666
"K21439",6.00921134558835,6.17826540492153,5.72487977503772,5.98347825262344,6.32526145791798
"K03849",4.69830499975328,4.75417449615362,4.68656463017917,4.93131202429753,4.3129310755871
"K00326",7.40963441291074,7.34432526315553,7.87234097778173,7.63409117958416,7.76400886260315
"K20676",5.65425898106029,6.01553351548792,5.84488731433877,6.22506703351044,5.75568145547098
"K11324",5.27469902521208,5.76199950226622,5.78627307151874,5.433857203932,5.43306453861736
"K22066",5.21748736801146,5.53269515006796,5.22929527098121,5.40210870050266,5.75568145547098
"K04424",5.47918544753275,5.83012785837927,5.98088867393638,6.04320949141377,5.95345373255561
"K18416",7.54007266665978,7.22877321001216,7.06579410260662,7.07552961460865,6.96529362234727
"K02367",5.47918544753275,5.22385897223882,4.90145720338745,5.15205674084878,4.9896702175954
"K20183",7.22777858194727,6.98653864688927,7.07753739545586,7.10299542017815,6.63597819686666
"K04515",8.94674446540099,9.0658837309756,8.91634659576087,9.25141256290601,8.63990547401359
"K03131",6.21098969782659,6.43381422959974,6.17316752705143,6.27518470959719,5.82498665949384
"K01256",7.32764774043084,7.53615508235168,7.11219450230192,7.2896486009702,7.68652718006136
"K15855",6.84397514768978,6.95768631425295,6.70499236795266,6.93980051032892,6.41517924932895
"K03023",5.91245694898765,5.9565755478974,5.40435523311453,5.63568057562324,5.71958233824899
"K07512",6.71992895436933,6.77924920651141,6.39964145571352,6.44469461959823,6.92054717636846
"K03347",7.69731442992325,7.93202266058509,7.78247546730497,8.0060757583437,7.43577322858563
"K10277",6.23750564229648,6.56516708646574,6.50905604798165,6.04320949141377,6.49959107022642
"K19041",9.3727008215069,9.13130411713738,9.67122002840637,9.58653059535255,9.61265555328394
"K11252",7.07788553748935,7.41997348028585,6.79353846671297,7.05691879133742,7.06450204227454
"K00472",10.7137678568949,10.3493067962133,10.2450727362225,10.3096072584172,10.1197413614443
"K08852",8.80755191789137,8.74483974394522,8.64218510036733,8.78344674358263,8.26767008537021
"K12397",7.51914360359577,7.97551419532881,7.65575311214494,7.70120149307585,7.38206215388316
"K00471",5.65425898106029,5.79651087741139,5.55706884000262,5.73793140326089,5.23285992439363
"K15175",5.47918544753275,6.0993587133144,5.72487977503772,5.73793140326089,5.71958233824899
"K04712",6.33869895968721,6.01553351548792,6.05625912238641,6.50150812590508,6.43677041220446
"K11296",7.96790154260164,8.33661142391263,7.8656247289688,7.80465610995515,7.81342898050759
"K10481",5.77127482300213,6.05810154100878,5.7559418203827,5.433857203932,5.71958233824899
"K04734",7.35155764470506,7.26443442789161,7.20067647785687,7.18233915615429,6.77709469406173
"K03259",7.51914360359577,7.28193532874416,7.26359953325325,7.74232623002814,7.21991529343893
"K15849",6.45552512099899,6.50608499596698,6.49141070457224,6.44469461959823,6.96529362234727
"K11507",5.65425898106029,6.08574665767376,6.08046729835383,5.63568057562324,5.92249353757786
"K20781",8.91916579187076,9.01305796325901,8.71856372434728,8.45724381792827,8.64898764657263
"K00670",4.69830499975328,4.83615645068614,4.90145720338745,5.15205674084878,4.56879682671555
"K13730",9.59805443154676,9.76011759350669,9.65771384738295,9.73894776844848,9.21755569547279
"K11364",5.77127482300213,5.92608386252419,5.92815891056828,5.96295699664171,5.43306453861736
"K00797",6.95796615325168,7.10299186067696,6.7499641379957,6.97000222000426,7.34883678415993
"K11366",8.56466600662317,8.72377757962324,8.36159691870651,8.62643808096592,8.17632102916163
"K08339",4.59429187527291,5.01527542107586,4.83512069440809,5.11138918472879,4.67012260157213
"K11975",6.31409363795437,6.72872091859475,6.19538227462993,6.22506703351044,6.47896609402011
"K12817",6.60409421533915,6.24068201166586,6.73513333284789,6.69599383653401,6.79377567664145
"K10300",6.62407959593435,6.76260784883233,6.61046439328825,6.51535470563617,7.07812365687581
"K16536",8.28471723392819,8.0854342636516,8.36635542759588,8.22052564006801,7.80530973711957
"K14964",6.21098969782659,6.11283443375654,6.38053183675277,6.37022484555369,6.69057762475673
"K00798",4.69830499975328,4.71027026666336,5.13064407973324,4.64737739426387,4.56879682671555
"K15223",7.38668679120221,6.85178832544637,6.89024773438219,6.92958798640773,7.09161557440362
"K06883",9.22611060489195,9.2814950715185,9.30352395761238,9.41063807736724,8.83951432840285
"K09843",7.17508482587727,6.8674124833002,6.84961186201578,7.08474414732741,7.37107285540989
"K12178",6.62407959593435,6.50608499596698,6.54368733376625,6.35483509406206,6.07054938987917
"K02088",7.94459519932446,7.60713410734172,7.9881480586387,7.880255667171,8.21356015504645
"K03769",6.7383353849926,6.63106693287723,7.08918416578386,6.92958798640773,6.55968735274545
"K06877",5.56979313229606,6.02987401388672,6.05625912238641,6.1003872786681,5.85830161374345
"K01895",9.27664859730756,9.32128099109631,9.78207455868439,9.66475206165916,9.55347293495361
"K00604",5.84377302300943,5.39998336945209,5.66039966061274,5.40210870050266,5.82498665949384
"K03178",8.95064153181666,9.24649640941868,9.4673376470594,9.43405782875216,9.43517131454839
"K01802",10.8710255097737,10.4475671855378,10.6020771541805,10.4138348325776,10.3133792486193
"K02335",7.44337819470766,7.12905555706047,7.21135895501635,7.02853577103626,6.85858776466487
"K09565",10.5527022142144,10.3396557754222,10.3579318428855,9.96968782080265,10.1913639547186
"K12816",6.38662498717957,6.72872091859475,6.19538227462993,6.33927098227315,6.20387015969532
"K11188",5.65425898106029,5.70843591978691,5.66039966061274,5.52441167726889,5.1769014504202
"K12664",7.2147871758656,6.88286521495568,6.79353846671297,7.10299542017815,7.30329568699203
"K20667",7.2147871758656,6.88286521495568,6.79353846671297,7.10299542017815,7.30329568699203
"K00809",4.59429187527291,4.6640740995174,4.60172908585742,4.50160808203664,5.05575971112334
"K12235",5.1572429064455,4.75417449615362,4.60172908585742,4.77154189782209,4.67012260157213
"K11684",8.1281490233406,7.69226242570181,7.80371931918425,7.6088854416107,8.00276898833045
"K15172",8.58988379274196,8.3282573802934,8.15705981382871,8.12618988093805,8.55064095976368
"K20967",5.80802947019962,6.02987401388672,5.72487977503772,5.46479385378611,5.92249353757786
"K09507",5.52531969890261,5.25071092275587,5.55706884000262,5.6087765235755,5.11800218345946
"K00135",5.09355012730526,5.59404529440202,5.22929527098121,5.33596750755048,5.5639867583281
"K20032",8.50227721461874,8.66310990457275,8.87022533939706,8.85463117138143,8.3810868734092
"K16833",6.49962111615267,6.07199529286943,6.10424681207176,6.1003872786681,5.92249353757786
"K12826",5.3813189996722,5.22385897223882,4.90145720338745,5.40210870050266,5.05575971112334
"K03511",5.61273501759994,5.61384389314193,5.36296868083951,5.15205674084878,5.64417579330099
"K03424",5.47918544753275,5.61384389314193,5.40435523311453,5.94211316062543,5.47827597911027
"K12736",4.79126066965824,5.35229611999123,5.22929527098121,5.22920019898273,5.11800218345946
"K00738",8.65345457141431,8.25961811269697,8.30818708820759,8.12175115262364,8.14453387082993
"K17768",8.65345457141431,8.25961811269697,8.30818708820759,8.12175115262364,8.14453387082993
"K02221",5.69446554420968,5.61384389314193,5.7559418203827,6.08159735404677,5.52187500354697
"K02137",6.4099761943009,6.3463021064669,6.47353771924188,6.86670948480025,6.67261378393986
"K14327",8.85407293494277,8.36955064195235,8.51515882330321,8.33993507083587,8.65801288679289
"K04507",5.1572429064455,4.6152407787949,4.68656463017917,4.88091360239582,4.91908813884155
"K00767",4.95359282904083,4.75417449615362,5.02227611752237,4.93131202429753,5.33720855366723
"K11699",5.80802947019962,5.42313308075694,5.52063498719863,5.46479385378611,5.89078944764357
"K14803",5.21748736801146,5.39998336945209,4.96364372347378,5.40210870050266,4.9896702175954
"K09584",8.85407293494277,8.76353586139177,8.44042563091882,8.3475539130208,8.60765894359577
"K03010",8.56974503115032,8.36138628837615,8.58620206541112,8.55258621808391,8.94648563214066
"K15148",4.69830499975328,5.19635896354035,5.02227611752237,5.06915185096681,4.76072937099034
"K22265",6.45552512099899,6.68517611832395,6.54368733376625,6.89849925473768,6.93562080254028
"K09272",7.92090404990185,8.02464275871055,7.6242321196174,7.51019734548038,7.82953078731611
"K12948",5.21748736801146,4.8746426569992,5.18105281432452,5.33596750755048,5.43306453861736
"K00902",5.65425898106029,6.0993587133144,5.55706884000262,5.83264228641981,5.89078944764357
"K12580",8.62933532008991,8.06545500793067,8.28323825512363,8.47125703815106,8.39735356257042
"K03846",6.31409363795437,6.60320491785559,6.36115310880863,6.17303227447475,6.04222431165021
"K03262",9.59805443154676,9.31566407789373,9.41553903809058,9.01618813257437,9.30628741471092
"K13111",5.61273501759994,6.08574665767376,5.7559418203827,5.87753156892309,5.5639867583281
"K11087",5.21748736801146,5.57392889400869,5.13064407973324,5.02518853376076,5.33720855366723
"K14819",8.51286497255099,7.9967755049096,8.05457768395945,8.03469947339292,8.12511845472942
"K01008",5.21748736801146,5.19635896354035,5.18105281432452,5.49496470547456,5.64417579330099
"K12800",8.26605376247706,8.29148500403907,7.84528515419936,7.9319150109458,7.92251977089842
"K00222",5.1572429064455,5.01527542107586,4.68656463017917,4.97931512757711,5.23285992439363
"K07199",6.52115374467989,6.20357717771208,6.34149722247785,6.51535470563617,6.76021312384834
"K10685",6.77443883429848,7.04938121684548,6.7499641379957,6.63413194516324,6.47896609402011
"K17362",6.66321155524304,6.811951740257,6.39964145571352,6.29148978949597,6.61729345018745
"K03019",5.21748736801146,4.94738602799047,4.76384816909741,4.88091360239582,4.67012260157213
"K08266",5.32921623383898,5.46814362766301,5.02227611752237,4.97931512757711,5.11800218345946
"K20346",5.52531969890261,5.37637814286577,5.13064407973324,5.22920019898273,4.9896702175954
"K10575",7.10634300845331,7.67915320261467,7.47309988781991,7.33657233748055,7.39296739991892
"K09587",7.16160022704048,6.85962207565407,6.77916345802706,7.06625476567437,7.27996708046264
"K09588",7.16160022704048,6.85962207565407,6.77916345802706,7.06625476567437,7.27996708046264
"K09589",7.16160022704048,6.85962207565407,6.77916345802706,7.06625476567437,7.27996708046264
"K09590",7.16160022704048,6.85962207565407,6.77916345802706,7.06625476567437,7.27996708046264
"K12637",7.16160022704048,6.85962207565407,6.77916345802706,7.06625476567437,7.27996708046264
"K12639",7.16160022704048,6.85962207565407,6.77916345802706,7.06625476567437,7.27996708046264
"K12640",7.16160022704048,6.85962207565407,6.77916345802706,7.06625476567437,7.27996708046264
"K12665",7.16160022704048,6.85962207565407,6.77916345802706,7.06625476567437,7.27996708046264
"K17875",7.16160022704048,6.85962207565407,6.77916345802706,7.06625476567437,7.27996708046264
"K00308",5.91245694898765,6.04406221515594,5.98088867393638,6.29148978949597,5.71958233824899
"K12259",5.91245694898765,6.04406221515594,5.98088867393638,6.29148978949597,5.71958233824899
"K11338",4.69830499975328,4.9116754276186,5.02227611752237,4.57782240058452,5.05575971112334
"K01414",8.46459430340527,8.40969145311045,8.03077556110572,8.2533502748682,8.01688966997612
"K04612",5.47918544753275,5.89487121766401,5.84488731433877,6.04320949141377,5.79079722877154
"K21407",5.27469902521208,5.61384389314193,5.27558102510326,5.433857203932,5.05575971112334
"K14007",7.95240611353594,8.28574331073391,8.23200300855884,8.35513260832057,7.89218843629742
"K15285",7.09218568467691,7.35538104154734,7.14602483397261,7.41878061973385,6.90531075790247
"K15371",8.37456532221823,8.0688042448098,8.08955711650012,7.82119498448825,7.93744830078245
"K12638",7.99839936382694,8.06209794188469,7.61624215497131,7.78230314559305,8.10543705075073
"K18466",6.95796615325168,6.85178832544637,6.642689811464,6.93980051032892,6.47896609402011
"K17964",10.2998861940886,10.06129144788,10.4311941119503,10.4671877430165,10.0183521243542
"K22370",10.2998861940886,10.06129144788,10.4311941119503,10.4671877430165,10.0183521243542
"K03575",5.21748736801146,5.22385897223882,5.32008796873408,4.82779331672917,5.33720855366723
"K20029",8.56466600662317,8.5741078457113,8.16800824315185,8.20802054509839,8.20125401243331
"K17900",8.72802835493656,8.97078769527206,8.87022533939706,8.80848761350926,9.26260421188534
"K04119",4.79126066965824,4.8746426569992,4.68656463017917,4.50160808203664,5.05575971112334
"K13981",4.79126066965824,4.8746426569992,4.68656463017917,4.50160808203664,5.05575971112334
"K18107",4.79126066965824,4.8746426569992,4.68656463017917,4.50160808203664,5.05575971112334
"K14312",7.96790154260164,8.0037931967809,7.7753236184021,7.90114317663534,8.33115302936855
"K14290",8.3392967737908,8.39109837583756,8.63431957968937,8.83851346469575,8.6669819054137
"K10592",10.3090171713774,10.0763133107668,10.4424883285983,10.470675407631,10.0218491469818
"K00102",5.02588888990416,5.1095646689466,5.44436287773177,5.3694975508816,4.9896702175954
"K10470",5.3813189996722,4.98188693461485,5.02227611752237,4.93131202429753,4.84316232334717
"K10475",5.3813189996722,4.98188693461485,5.02227611752237,4.93131202429753,4.84316232334717
"K09422",6.38662498717957,6.80384718942356,6.57747633169132,6.35483509406206,6.30183083334536
"K11836",6.95796615325168,7.42522642736749,7.06579410260662,7.08474414732741,6.88990791222306
"K20293",6.21098969782659,6.30036345412621,5.92815891056828,5.92093560250574,5.82498665949384
"K17796",6.86083501112279,6.40164525029659,6.59406801826552,6.38544427436847,6.39324468979932
"K13336",5.02588888990416,4.83615645068614,4.50698671372368,4.97931512757711,4.76072937099034
"K07195",7.42097124537258,7.70093569198308,7.28397016374523,7.14762169392043,7.43577322858563
"K07936",7.56069964440494,7.52641922353093,7.4994248744064,7.65270827996569,7.11822020003924
"K15111",6.0700158754455,6.3463021064669,6.59406801826552,6.20794270081647,6.45802920008609
"K18663",7.30332964604044,7.09640039390098,7.41894726772248,7.51699284193182,7.03685938982074
"K03143",5.02588888990416,5.25071092275587,5.27558102510326,5.11138918472879,5.5639867583281
"K03872",6.21098969782659,6.24068201166586,6.10424681207176,5.92093560250574,5.75568145547098
"K14998",4.69830499975328,4.9116754276186,5.22929527098121,5.06915185096681,4.84316232334717
"K01267",7.33965284745607,7.30494008095597,7.08918416578386,7.15638096885919,6.8265550283734
"K00588",7.14798632892414,6.64933720648405,6.76463974630976,6.75523624447072,6.65441609617084
"K20716",6.70127743034258,6.98653864688927,6.86328783680823,6.92958798640773,6.47896609402011
"K01886",5.52531969890261,5.55348298727866,5.48309292012255,5.71312615525529,5.98370674228903
"K10696",8.59487476632157,8.67413258308063,9.0285787414023,8.83038647282832,9.04949267193616
"K01408",8.1822558584542,8.38036485642351,7.95690567512619,8.16553315858758,7.8612018147356
"K00806",5.27469902521208,5.51155217492729,5.36296868083951,5.02518853376076,5.52187500354697
"K02350",9.18038789321919,9.14720550335078,8.81564124439365,8.72033778632882,8.89016892262855
"K02175",4.87578354527503,5.1095646689466,4.96364372347378,4.77154189782209,4.56879682671555
"K03877",4.87578354527503,5.1095646689466,4.96364372347378,4.77154189782209,4.56879682671555
"K10573",6.79214814109914,6.41245182422993,6.7499641379957,6.93980051032892,6.57915541749807
"K20289",6.79214814109914,7.21668459891887,6.82185464350367,7.15638096885919,6.84266253973261
"K17616",7.07788553748935,7.63456780829828,7.46421592550407,7.44040238158393,7.43577322858563
"K01958",10.4560033664236,10.7858474002178,10.5705115986364,10.3678152274499,10.2551477634316
"K11662",6.68237400024149,6.22842583200261,6.19538227462993,6.51535470563617,6.3709551322364
"K18134",5.47918544753275,5.19635896354035,5.27558102510326,5.15205674084878,4.91908813884155
"K11341",5.3813189996722,5.37637814286577,5.27558102510326,4.93131202429753,5.43306453861736
"K02902",5.65425898106029,5.27694989116179,5.55706884000262,5.40210870050266,5.79079722877154
"K06643",5.27469902521208,4.83615645068614,5.02227611752237,4.88091360239582,4.76072937099034
"K14006",7.44337819470766,7.94301974330502,7.46421592550407,7.64652945390832,7.55698932092293
"K01424",5.21748736801146,4.71027026666336,4.90145720338745,5.15205674084878,4.9896702175954
"K06092",7.07788553748935,7.30494008095597,7.38166885459547,7.62783125750527,7.45670400824301
"K06095",7.07788553748935,7.30494008095597,7.38166885459547,7.62783125750527,7.45670400824301
"K11751",7.75209451113021,8.07880534513376,7.67894643233235,7.53048763068556,7.70411124072268
"K00227",5.52531969890261,5.01527542107586,5.18105281432452,5.06915185096681,5.11800218345946
"K01859",7.94459519932446,8.1906133988984,7.81770894284654,7.73652307334115,7.68652718006136
"K00020",6.7383353849926,6.55549291658315,6.87683227301322,6.77824963024915,7.10498028332595
"K13237",5.80802947019962,5.53269515006796,5.62689013486972,5.3014560031656,5.75568145547098
"K11092",5.73344415386834,5.92608386252419,5.72487977503772,5.3694975508816,5.68243699846091
"K18441",4.87578354527503,5.13925661935453,5.40435523311453,5.02518853376076,4.9896702175954
"K14800",5.84377302300943,5.76199950226622,5.52063498719863,5.58128392298613,5.33720855366723
"K12398",6.54235735147839,6.65838347062078,6.39964145571352,6.17303227447475,6.63597819686666
"K01738",8.56466600662317,8.45897964318289,8.78044500623363,8.41798853097697,8.87477174774345
"K15446",5.27469902521208,5.39998336945209,5.07781919944062,4.88091360239582,5.23285992439363
"K07300",8.3976062414772,8.68942393086766,8.25271673043842,8.4430927790786,8.17001960234541
"K01409",8.66299026314253,8.50663525363366,8.23200300855884,8.51925578446752,8.20125401243331
"K05658",10.64212027472,10.7113635246301,11.1411858413798,10.9425620614896,10.9297745532756
"K00262",8.14186794146053,7.6747566478162,7.81770894284654,7.63409117958416,7.82150249206314
"K07513",5.77127482300213,5.79651087741139,6.00648831770799,5.85527947040736,6.25372998516266
"K08870",5.52531969890261,5.16817235202944,5.18105281432452,5.40210870050266,5.60472124783916
"K14962",5.52531969890261,5.16817235202944,5.18105281432452,5.40210870050266,5.60472124783916
"K08916",5.80802947019962,5.67144029738155,6.10424681207176,6.13719827350971,5.89078944764357
"K00864",6.18394607034569,5.86289964106987,6.03160543611473,6.08159735404677,5.68243699846091
"K03681",6.26351517670892,6.02987401388672,5.7559418203827,5.83264228641981,6.01328647184852
"K20521",5.02588888990416,5.04763630696955,4.96364372347378,4.82779331672917,4.56879682671555
"K04123",7.22777858194727,6.90573117770761,6.84961186201578,7.10299542017815,7.30329568699203
"K12852",7.81346462785757,7.78489637927639,7.38166885459547,7.57022385678555,7.43577322858563
"K04534",8.24714482359376,7.93936340601664,7.7167859769502,8.04411529086436,8.09216469156669
"K12180",5.84377302300943,5.9565755478974,6.12761352519965,6.33927098227315,6.20387015969532
"K07937",9.95680277747654,10.0537214344145,9.90800984634584,9.77748073228308,10.3033569621858
"K14972",6.75650325531666,6.89052849024437,6.50905604798165,6.44469461959823,6.47896609402011
"K00318",5.27469902521208,5.53269515006796,5.69304694002561,5.55317305555049,5.23285992439363
"K10563",6.49962111615267,6.08574665767376,6.08046729835383,6.0235947294197,6.27799208671172
"K01537",7.855745408599,8.0037931967809,8.04272594100866,8.35513260832057,7.89983160705802
"K08489",6.66321155524304,6.39075325879385,6.52647968990687,6.51535470563617,6.90531075790247
"K05290",4.95359282904083,4.83615645068614,4.83512069440809,4.88091360239582,4.45248931077015
"K17339",7.01919600741686,7.43567465734881,7.26359953325325,7.3968261119976,7.03685938982074
"K09377",6.58381804400558,6.07199529286943,6.17316752705143,6.19059977618819,6.22902838597204
"K07897",6.77443883429848,6.95038020862642,6.642689811464,6.48752183787641,6.49959107022642
"K11320",9.42123933833514,8.9814720865149,9.09022506110587,9.11982774190422,9.3925769518398
"K07203",8.2215396789455,8.0688042448098,8.38991466604926,8.21220101025788,7.86901146293811
"K14005",7.95240611353594,8.03152586596012,8.33271043680948,8.32070949068358,7.9448547205517
"K07055",6.75650325531666,6.93565359754505,6.82185464350367,7.05691879133742,6.53994284437069
"K03305",6.18394607034569,6.35755036942569,6.17316752705143,6.33927098227315,6.65441609617084
"K00145",5.61273501759994,5.49003999973133,5.18105281432452,5.33596750755048,5.64417579330099
"K10692",5.73344415386834,5.70843591978691,6.05625912238641,5.78615238585175,6.12546776017723
"K12843",6.21098969782659,6.24068201166586,5.78627307151874,6.1003872786681,5.92249353757786
"K07889",8.02085489493565,7.79707662989081,8.27819611762986,8.24521411594901,8.09216469156669
"K03665",7.36336381460271,7.45634439202004,7.60012707595941,7.79352320846217,7.7889319478971
"K08065",6.18394607034569,5.77937024302117,5.95478613079218,5.78615238585175,6.15210985238812
"K05516",7.73406629280349,8.07880534513376,7.95690567512619,7.74810597117623,7.59521247440649
"K20865",9.74884092678939,9.72347521707411,9.94183253663953,10.1205153634475,9.64703317133988
"K08864",7.30332964604044,7.3163045566138,7.02996844792954,7.30546226843562,6.90531075790247
"K12855",6.00921134558835,6.26486855244087,6.34149722247785,5.87753156892309,6.20387015969532
"K12386",5.47918544753275,5.84661649504341,5.52063498719863,5.433857203932,5.79079722877154
"K13118",5.1572429064455,5.04763630696955,5.32008796873408,5.26589309955018,4.84316232334717
"K13303",9.34928108026498,9.21666736696304,9.1685209747002,9.49528302660735,8.99357388894175
"K12184",5.91245694898765,5.67144029738155,6.05625912238641,6.17303227447475,5.89078944764357
"K11086",4.59429187527291,4.94738602799047,4.96364372347378,4.71163430555347,4.56879682671555
"K22138",4.59429187527291,4.94738602799047,4.96364372347378,4.71163430555347,4.56879682671555
"K22139",4.59429187527291,4.94738602799047,4.96364372347378,4.71163430555347,4.56879682671555
"K03029",8.11429783723887,7.80915423412426,7.64793772186873,7.72484574349207,7.67765348989704
"K13138",9.36688145839046,9.00260608228026,9.38775632458159,9.40517906046886,9.09338123756812
"K08498",6.36287084785718,6.30036345412621,5.95478613079218,6.30760276230114,6.01328647184852
"K03678",6.4099761943009,6.49598872905919,6.25992718035808,6.00368748969802,6.34829835273524
"K10730",7.64035473064551,7.72664466295126,7.94421576077942,7.73069630924685,8.09881620054163
"K00746",6.0994139279437,6.57477443332499,6.23875044720938,6.15523394861896,6.34829835273524
"K10357",11.3142768269469,11.0161991042161,11.0716093948116,11.1245951453089,10.7952655536158
"K15356",5.02588888990416,5.42313308075694,5.32008796873408,5.22920019898273,4.9896702175954
"K04382",6.03995914149354,6.39075325879385,6.28078023225146,6.44469461959823,6.51991363290662
"K21433",6.79214814109914,6.55549291658315,6.86328783680823,6.82317501454708,7.07812365687581
"K03020",5.27469902521208,5.04763630696955,5.52063498719863,5.33596750755048,5.11800218345946
"K12618",9.30735808315058,9.34215161909751,9.39009211026613,9.32457275419915,9.75183794691111
"K00565",7.67857858876696,7.5838637678771,7.37219496549628,7.28167540112588,7.69534620553006
"K17637",9.79939624762247,9.97930852638105,9.64798853100729,9.62929638122716,9.4942767760461
"K12883",5.27469902521208,5.37637814286577,5.66039966061274,5.68783086107103,5.38609728057304
"K03021",6.94223495115128,7.39341461461222,7.07753739545586,6.93980051032892,7.11822020003924
"K02576",5.43124225068087,5.42313308075694,5.18105281432452,5.3014560031656,4.9896702175954
"K02577",5.43124225068087,5.42313308075694,5.18105281432452,5.3014560031656,4.9896702175954
