"","add_backA","add_backB","pFe19A","pFe19B","pFe19C","pFe21_9A","pFe21_9B","pFe21_9C"
"K02011",6.00274229747537,6.03303214721413,6.02901715753841,6.21014783028581,6.33000529582737,6.03993194931504,6.05802548013405,6.12216991058968
"K05303",6.00274229747537,6.03303214721413,6.02901715753841,6.21014783028581,6.33000529582737,6.03993194931504,6.05802548013405,6.12216991058968
"K07271",6.00274229747537,6.03303214721413,6.02901715753841,6.21014783028581,6.33000529582737,6.03993194931504,6.05802548013405,6.12216991058968
"K19872",6.00274229747537,6.03303214721413,6.02901715753841,6.21014783028581,6.33000529582737,6.03993194931504,6.05802548013405,6.12216991058968
"K01103",7.35003610355012,7.58794228483772,7.42216374020953,7.33913271921936,7.22971559330993,7.47511720712855,7.5112222227829,7.36287873414283
"K10860",6.31937840879241,6.2070309372222,6.11612029319731,6.27238834599872,6.29290544897028,6.24626203406467,5.97116326548915,6.20547617805035
"K12821",7.48876379699983,7.33407999514524,7.33432425592258,7.32218847586785,7.50002859731237,7.24943252894669,7.16652585192447,7.40239117359666
"K11647",7.46217864087042,7.51494844856352,7.69391487738282,7.7981721095055,7.65719292740834,7.57019231923314,7.73349456430371,7.66053091313752
"K21248",6.42496049745019,6.49492732776378,6.42532272615685,6.37141372870586,6.17057436283257,6.45944651365956,6.43721938645265,6.24403633871682
"K20298",7.61417610410829,7.71484990211558,7.89011318817213,7.82563152266834,7.77708654343053,7.97830320186075,7.8712691246567,7.85842625961044
"K01514",5.9432722680367,5.94896658665952,5.92868051169043,5.93940160450186,5.99732782603843,5.6562777466589,5.92277970024205,5.78248057012522
"K11878",6.45762838365472,6.32283539674236,6.3173207427421,6.24185754288161,6.36560202983257,6.41067412218245,6.32877456245044,6.61016404696321
"K16055",8.20578151367091,8.23799272360957,8.39142107817215,8.43904342972439,8.37933777287928,8.53489064045859,8.47868826432753,8.34884635327692
"K02503",7.84447088861997,7.83079324622089,7.82897706742402,7.82174262976702,7.93909132743917,7.74205469583764,7.56069852852259,7.72300898828191
"K08240",5.8771824296804,5.99238781116182,6.02901715753841,5.93940160450186,5.93830662787646,6.24626203406467,6.01603397167986,6.07674622821797
"K15101",5.9432722680367,6.07134553980093,6.11612029319731,6.1247903256737,5.96852284288246,5.90784869022809,5.8113453360625,6.07674622821797
"K15789",7.35003610355012,7.1485280175494,7.25083331857977,7.26402102794253,7.24546397302429,7.35104844202784,7.17966193100841,7.01009443750171
"K13207",8.39411113111005,8.34919088131016,8.34915366105092,8.28641870847781,8.38270400203395,8.25394130828498,8.16187594104833,8.07899437110091
"K12862",8.59580618347463,8.3744130283352,8.26818467748708,8.56307018935485,8.47697148758432,8.39642663829191,8.35934017937495,8.35528829911511
"K11658",7.14371825592982,7.08436962933949,6.80680905893429,7.0851275294782,6.98512411818883,7.1516653422417,6.99680503169055,7.07915030761279
"K01198",6.45762838365472,6.23753024111399,6.35477822974083,6.37141372870586,6.2737370018021,6.35919384982304,6.60157776153454,6.3827679338781
"K01580",6.89558488195746,6.86833235844494,6.98061530000771,6.9621650925445,6.94575250848144,7.16431468183973,7.16652585192447,7.01009443750171
"K11204",7.21088492687397,7.45741271558147,7.50442558302522,7.48236606832284,7.40691116852183,7.40419657512432,7.59898652938883,7.47797309891739
"K19937",6.15476422741812,6.03303214721413,5.85914996278479,6.10649654405928,6.02489249094973,6.24626203406467,6.05802548013405,6.07674622821797
"K10443",7.21088492687397,7.12326623211848,7.00062731609273,7.05730720530308,7.16466056501426,7.24943252894669,7.23086290055578,7.34943352999547
"K12267",6.45762838365472,6.10766511725312,6.22298865805425,6.19381096689738,6.2340329022607,6.24626203406467,6.13510644300979,6.12216991058968
"K09008",6.66022238482439,6.69784322196838,6.45868337233615,6.50809099728269,6.54017985398298,6.71038901288498,6.74320668632136,6.73013272508007
"K03361",6.19916173643512,6.40053869962201,6.13233557075129,6.25726299698973,6.1482226640398,6.24626203406467,6.23767579142028,6.44482620630625
"K14405",6.19916173643512,6.29534037085407,6.17898289648368,6.41070483128425,6.25412241385119,6.43537583942584,6.20494825500365,6.12216991058968
"K20477",6.39111128292536,6.32283539674236,6.08256445528696,6.16007967288206,6.12518977553697,6.11524194370636,6.17081707590048,6.28086963843286
"K06199",6.19916173643512,6.2070309372222,6.40240480242992,6.44839929225717,6.48031632587218,6.41067412218245,6.26914480334658,6.41431461738208
"K14292",6.51980856798127,6.69784322196838,6.75886453304623,6.89956406068088,6.8077073550404,6.65313449178472,6.70461944011127,6.73013272508007
"K02601",7.19443047755315,7.09747333923786,6.88243729004379,6.93908103817917,7.00432929985396,6.91360028848046,6.88538875589662,6.93679395408998
"K10777",8.44730860346217,8.7186309014633,8.71819488063726,8.72470666006259,8.60893339738811,8.7613032624873,8.65169678164414,8.80298818987272
"K03372",7.1263408202043,7.32324792641344,7.14390331668302,7.25205990477902,7.15628396424778,7.16431468183973,7.13982779044669,6.93679395408998
"K22139",6.51980856798127,6.56014168249046,6.67398221740907,6.58601679552407,6.61030251777994,6.3852968272155,6.41128644879083,6.3827679338781
"K17600",6.78412943207522,6.94482910162254,6.7340889354138,6.80752844873828,6.77331640588176,7.05927004467253,6.81654353909367,6.93679395408998
"K02211",6.39111128292536,6.40053869962201,6.27817902098592,6.14264202511757,6.2737370018021,6.41067412218245,6.3846081699604,6.50306632251136
"K08538",7.73970242122187,7.65712394487655,7.58182944299528,7.53165603307541,7.35771757683258,7.56098784782131,7.5112222227829,7.54942058919535
"K00033",6.99721256580716,7.00261734049405,6.83003172694611,7.01433552842824,6.84107502645668,6.84984594530159,6.70461944011127,6.81738484287677
"K10082",6.39111128292536,6.2070309372222,6.3173207427421,6.17712842625497,6.12518977553697,6.33230848008938,6.43721938645265,6.20547617805035
"K04994",6.28119097644187,6.34949212634262,6.09953784827242,6.28724675797609,6.21343640427785,6.24626203406467,6.41128644879083,6.44482620630625
"K02518",6.31937840879241,6.29534037085407,6.13233557075129,6.06845323341132,6.39984543067711,6.27592256514662,6.29947675832045,6.16495288744676
"K06183",6.15476422741812,6.32283539674236,6.34246787044179,6.46063722981023,6.43286170389236,6.43537583942584,6.29947675832045,6.20547617805035
"K17292",7.33530632875616,7.12326623211848,7.22906984202591,7.19677943276743,7.33604427497138,7.0863903108689,7.02679756775063,7.20653613995895
"K09531",6.35596340146056,6.2070309372222,6.2371364652755,6.42343872522154,6.33000529582737,6.45944651365956,6.20494825500365,6.47438592905748
"K01227",5.9432722680367,6.07134553980093,5.90645180208292,5.93940160450186,5.96852284288246,5.9989151696901,6.20494825500365,6.16495288744676
"K12854",9.49017066339625,9.37276353222542,9.56466157376054,9.49540139929129,9.40225902239199,9.63270736046558,9.6594849187131,9.6471806707073
"K14960",6.78412943207522,6.81986210905364,6.96708364756631,6.73551878962055,6.84107502645668,6.9442069822941,7.07042605041052,6.93679395408998
"K01239",5.8771824296804,6.10766511725312,6.13233557075129,6.14264202511757,6.2340329022607,6.03993194931504,6.13510644300979,6.20547617805035
"K11701",6.05717708747176,6.10766511725312,5.8833132851431,5.80496660598408,5.87272023190627,6.0785940418408,5.92277970024205,5.9185435315942
"K06178",6.10761108427385,6.10766511725312,6.01018027833412,6.17712842625497,6.3828845213209,6.24626203406467,6.13510644300979,6.16495288744676
"K18327",6.19916173643512,6.03303214721413,6.01018027833412,6.0486283398079,6.07683141050279,5.79906604700584,6.01603397167986,6.02817804380053
"K06174",9.57243421182224,9.59053806712434,9.55039210851527,9.54554950432403,9.46171456649745,9.30271084990832,9.43156718801694,9.65235699126173
"K04977",6.15476422741812,6.34949212634262,6.49091831663893,6.25726299698973,6.31165371174848,6.35919384982304,6.29947675832045,6.47438592905748
"K00749",8.33881703110965,8.35933427957205,8.59159847209723,8.57670336534379,8.29602197166028,8.3711111446535,8.38616228714774,8.46050415371106
"K01702",8.33881703110965,8.35933427957205,8.59159847209723,8.57670336534379,8.29602197166028,8.3711111446535,8.38616228714774,8.46050415371106
"K07253",5.8771824296804,5.94896658665952,6.06517361540425,6.10649654405928,6.07683141050279,5.9989151696901,6.01603397167986,5.78248057012522
"K10028",5.8771824296804,5.94896658665952,6.06517361540425,6.10649654405928,6.07683141050279,5.9989151696901,6.01603397167986,5.78248057012522
"K15923",5.8771824296804,5.94896658665952,6.06517361540425,6.10649654405928,6.07683141050279,5.9989151696901,6.01603397167986,5.78248057012522
"K13288",6.39111128292536,6.56014168249046,6.3173207427421,6.30185038893653,6.21343640427785,6.48292594469663,6.43721938645265,6.41431461738208
"K03593",6.00274229747537,6.10766511725312,6.08256445528696,6.08772929279747,6.1482226640398,5.8562932700854,5.92277970024205,6.16495288744676
"K12316",6.00274229747537,6.10766511725312,6.08256445528696,6.08772929279747,6.1482226640398,5.8562932700854,5.92277970024205,6.16495288744676
"K14358",6.31937840879241,6.6410333509751,6.53230470072673,6.44839929225717,6.46475839538702,6.48292594469663,6.29947675832045,6.47438592905748
"K00477",6.19916173643512,6.44890530542208,6.41393435912582,6.34424110953563,6.51070328120873,6.24626203406467,6.35712632077345,6.24403633871682
"K03873",6.97757749095014,7.05773031828873,7.05872697650018,7.1389323446669,7.01381695221273,7.09972679083491,6.78048035966062,6.97401247574032
"K15073",6.85230623923835,6.94482910162254,7.05872697650018,6.89149651105239,6.78489841693558,6.9740345104426,7.12625873432176,6.97401247574032
"K01487",7.62608763900421,7.75461428120453,7.58182944299528,7.60687439044276,7.56881203809758,7.6416140689038,7.56069852852259,7.36287873414283
"K20553",8.37363058503877,8.29734122741264,8.26818467748708,8.1583841558847,8.11279490426616,8.17977958863706,8.27564591204347,8.03923657392814
"K17972",6.28119097644187,6.51714560986243,6.50142944413385,6.55335751365881,6.54017985398298,6.5715964182534,6.46245843355677,6.65979016784124
"K20040",6.57830670492593,6.34949212634262,6.55236778891632,6.65841879956704,6.59665793453526,6.65313449178472,6.53444597225504,6.41431461738208
"K17412",6.31937840879241,6.2070309372222,6.46954860501957,6.30185038893653,6.29290544897028,6.18350090570538,6.35712632077345,6.12216991058968
"K03567",6.95761099334516,6.75180118233453,6.75066800200245,6.6879837777973,6.87348927434705,6.81658207810989,6.64401099559962,6.65979016784124
"K17960",7.0165287288756,6.80323230337456,6.93255794651892,7.10558268671111,7.10479188926243,6.84984594530159,6.99680503169055,6.95555049279772
"K00666",6.60633700345478,6.66030981501611,6.88973169508185,6.71675453031927,6.67597033153632,6.61316742805664,6.51103293286983,6.65979016784124
"K01897",10.7594057673904,10.870155155534,10.9224577564699,10.8567350501998,10.7393573258668,11.0675225157734,10.9529352327958,10.9630394439187
"K00800",6.78412943207522,6.95954360736369,6.80680905893429,6.6176654074002,6.67597033153632,6.69164256980154,6.83414983723761,6.70719234626925
"K10841",6.00274229747537,5.90215684897787,5.90645180208292,6.02820897481603,5.90646446391173,6.18350090570538,5.86997237739807,6.07674622821797
"K01128",5.9432722680367,6.10766511725312,6.14820511971503,6.17712842625497,6.2340329022607,6.18350090570538,6.20494825500365,6.31616799571501
"K12350",5.9432722680367,6.10766511725312,6.14820511971503,6.17712842625497,6.2340329022607,6.18350090570538,6.20494825500365,6.31616799571501
"K02291",6.54948348720806,6.47219119886604,6.58173266803877,6.69765968503551,6.55459766579742,6.5715964182534,6.53444597225504,6.31616799571501
"K17841",6.54948348720806,6.47219119886604,6.58173266803877,6.69765968503551,6.55459766579742,6.5715964182534,6.53444597225504,6.31616799571501
"K17885",5.80181051194612,5.90215684897787,5.85914996278479,5.77319947279884,5.99732782603843,6.0785940418408,5.8113453360625,5.97577467047256
"K12892",7.33530632875616,7.41759511689472,7.11416013864434,7.20927663353834,7.34330952971064,7.36185517223183,7.38423534404752,7.42807687116627
"K12896",7.33530632875616,7.41759511689472,7.11416013864434,7.20927663353834,7.34330952971064,7.36185517223183,7.38423534404752,7.42807687116627
"K12077",6.80731740780232,6.9740764241601,7.10205784447193,6.99966205803065,6.9153318341579,7.11291909325985,6.8514864795012,6.97401247574032
"K05853",7.8939705820799,8.03668730233802,8.02295104873656,8.17354100386901,8.05445630472743,8.20877272028405,8.16187594104833,7.97313701882881
"K00594",6.19916173643512,6.23753024111399,6.2647214045397,6.25726299698973,6.07683141050279,6.27592256514662,6.46245843355677,6.31616799571501
"K17265",6.60633700345478,6.44890530542208,6.45868337233615,6.47272059899646,6.70113870669728,6.48292594469663,6.55732156735493,6.35008987006822
"K19718",6.60633700345478,6.44890530542208,6.45868337233615,6.47272059899646,6.70113870669728,6.48292594469663,6.55732156735493,6.35008987006822
"K21412",6.31937840879241,6.49492732776378,6.45868337233615,6.53098170943791,6.67597033153632,6.50584987779118,6.41128644879083,6.3827679338781
"K16743",5.80181051194612,5.7943861809086,5.8833132851431,5.9853688608447,6.02489249094973,5.79906604700584,6.01603397167986,6.02817804380053
"K00010",8.03255090733762,7.93760771097385,7.82201131602281,7.86392017693446,7.85804437747791,7.78959500066384,7.74199945565116,7.69213393624589
"K08853",6.76044768906602,6.49492732776378,6.59133561692865,6.38469906756273,6.61030251777994,6.5715964182534,6.51103293286983,6.58443254412931
"K04683",6.24120089719579,6.2070309372222,6.32998422624029,6.47272059899646,6.4164998473055,6.48292594469663,6.43721938645265,6.28086963843286
"K09392",6.24120089719579,6.2070309372222,6.32998422624029,6.47272059899646,6.4164998473055,6.48292594469663,6.43721938645265,6.28086963843286
"K09393",6.24120089719579,6.2070309372222,6.32998422624029,6.47272059899646,6.4164998473055,6.48292594469663,6.43721938645265,6.28086963843286
"K09394",6.24120089719579,6.2070309372222,6.32998422624029,6.47272059899646,6.4164998473055,6.48292594469663,6.43721938645265,6.28086963843286
"K13704",5.8771824296804,5.99238781116182,6.08256445528696,6.00714271842492,5.99732782603843,5.8562932700854,5.8113453360625,5.78248057012522
"K13705",5.8771824296804,5.99238781116182,6.08256445528696,6.00714271842492,5.99732782603843,5.8562932700854,5.8113453360625,5.78248057012522
"K03139",5.8771824296804,6.03303214721413,6.01018027833412,6.10649654405928,6.12518977553697,6.24626203406467,6.13510644300979,6.07674622821797
"K12880",6.57830670492593,6.44890530542208,6.44769318226209,6.57524662565057,6.6370646365654,6.65313449178472,6.60157776153454,6.35008987006822
"K01228",7.48876379699983,7.41759511689472,7.35933179198829,7.36138166173039,7.32873751182808,7.35104844202784,7.17966193100841,7.17590004256998
"K03637",6.48921544509287,6.1753185726494,6.22298865805425,6.17712842625497,6.33000529582737,6.24626203406467,6.17081707590048,6.28086963843286
"K03639",6.48921544509287,6.1753185726494,6.22298865805425,6.17712842625497,6.33000529582737,6.24626203406467,6.17081707590048,6.28086963843286
"K20967",6.48921544509287,6.1753185726494,6.22298865805425,6.17712842625497,6.33000529582737,6.24626203406467,6.17081707590048,6.28086963843286
"K14302",6.71149595745123,6.71612867102482,6.6915007444592,6.69765968503551,6.59665793453526,6.74693622696358,6.41128644879083,6.65979016784124
"K09966",6.35596340146056,6.1753185726494,6.2647214045397,6.34424110953563,6.1482226640398,6.15014057110059,6.05802548013405,6.12216991058968
"K01955",7.37899778631765,7.23309612258493,7.0712658591354,7.17140237647333,7.11352532345732,7.0863903108689,7.24334245889136,7.07915030761279
"K20310",6.00274229747537,6.03303214721413,6.01018027833412,5.9628164351083,5.96852284288246,6.21549426162575,6.23767579142028,6.02817804380053
"K10604",6.15476422741812,6.23753024111399,6.08256445528696,6.42343872522154,6.2340329022607,6.15014057110059,6.26914480334658,6.12216991058968
"K06685",9.2332664253904,9.56261963348785,9.56466157376054,9.47748700542596,9.39403191903575,9.39508824553332,9.40587149567563,9.47083493188007
"K15085",7.56543138063977,7.59678948388514,7.33936498098639,7.44155155939359,7.350533794355,7.45524565969793,7.31573535623491,7.52603385114647
"K06711",6.15476422741812,5.90215684897787,5.8833132851431,5.91502412554987,5.87272023190627,6.0785940418408,5.97116326548915,6.07674622821797
"K14689",7.37899778631765,7.37651472813035,7.44089829569017,7.25205990477902,7.56881203809758,7.34014984725238,7.24334245889136,7.29419284834981
"K08498",7.19443047755315,7.03049027411476,6.90418357396609,6.89956406068088,7.06921878114741,6.91360028848046,6.95034609636642,6.89835153945722
"K11381",6.00274229747537,6.2070309372222,6.04733565380903,6.08772929279747,6.1482226640398,6.3045761054852,6.17081707590048,6.28086963843286
"K21417",6.00274229747537,6.2070309372222,6.04733565380903,6.08772929279747,6.1482226640398,6.3045761054852,6.17081707590048,6.28086963843286
"K11713",5.71197548704316,6.07134553980093,5.99078185863166,5.88956245202448,5.96852284288246,5.9989151696901,5.97116326548915,5.97577467047256
"K01254",6.54948348720806,6.40053869962201,6.52211974136332,6.7261771121524,6.51070328120873,6.3852968272155,6.4870493242236,6.44482620630625
"K03357",6.85230623923835,6.47219119886604,6.66511381455304,6.58601679552407,6.65019313323135,6.71038901288498,6.66459998260306,6.65979016784124
"K01136",6.78412943207522,6.89954008337009,7.00062731609273,6.75396604297067,6.90501236280114,6.74693622696358,6.8514864795012,7.02773376628885
"K21232",6.28119097644187,6.07134553980093,6.19392485074814,6.16007967288206,6.2340329022607,6.03993194931504,6.29947675832045,6.02817804380053
"K08870",6.54948348720806,6.78635182401848,6.66511381455304,6.76307478574088,6.71350535067605,6.8333362272911,6.53444597225504,6.68375392740156
"K12403",6.45762838365472,6.44890530542208,6.54238651871577,6.6879837777973,6.74978211300784,6.61316742805664,6.53444597225504,6.6352711644771
"K05389",5.8771824296804,5.90215684897787,6.02901715753841,6.21014783028581,5.99732782603843,6.11524194370636,6.01603397167986,6.02817804380053
"K06875",5.8771824296804,5.90215684897787,6.02901715753841,6.21014783028581,5.99732782603843,6.11524194370636,6.01603397167986,6.02817804380053
"K15426",6.60633700345478,6.26693363851698,6.3173207427421,6.46063722981023,6.3828845213209,6.41067412218245,6.51103293286983,6.41431461738208
"K04505",5.71197548704316,5.7943861809086,5.99078185863166,5.88956245202448,5.93830662787646,5.90784869022809,6.01603397167986,5.78248057012522
"K04522",5.71197548704316,5.7943861809086,5.99078185863166,5.88956245202448,5.93830662787646,5.90784869022809,6.01603397167986,5.78248057012522
"K06060",5.71197548704316,5.7943861809086,5.99078185863166,5.88956245202448,5.93830662787646,5.90784869022809,6.01603397167986,5.78248057012522
"K20854",7.62608763900421,7.51494844856352,7.50884733171179,7.3164900511584,7.29908462856493,7.47511720712855,7.47025352266737,7.44073140893668
"K20293",6.80731740780232,6.6213962137643,6.45868337233615,6.50809099728269,6.55459766579742,6.52825056293507,6.55732156735493,6.6352711644771
"K02564",5.71197548704316,5.85107928214351,5.90645180208292,6.0486283398079,5.96852284288246,5.95509331615185,6.01603397167986,5.97577467047256
"K05864",7.17775578519725,7.01663503868271,6.91845729671213,6.93908103817917,6.97540367821141,6.9290040068119,6.83414983723761,6.85858619643705
"K09597",5.80181051194612,5.7943861809086,5.90645180208292,5.86286678114713,5.96852284288246,5.95509331615185,6.05802548013405,6.07674622821797
"K01968",8.80810059609963,8.57444967723904,8.67535152573604,8.68337640595657,8.75824792757452,8.56636829069726,8.55611826633071,8.50741809293698
"K11519",6.28119097644187,6.03303214721413,6.09953784827242,6.08772929279747,6.12518977553697,6.15014057110059,6.01603397167986,5.9185435315942
"K00864",7.46217864087042,7.48649684926061,7.70538468710608,7.62953083485048,7.54421348227843,7.35104844202784,7.53123641053088,7.53777912599765
"K07025",7.22712557747807,7.23309612258493,6.9602591957768,7.06432241303863,7.1393583820832,7.01741171786994,6.99680503169055,7.17590004256998
"K17261",6.54948348720806,6.58096977551926,6.60084948630474,6.70724931761861,6.54017985398298,6.71038901288498,6.76200094786926,6.44482620630625
"K07556",6.54948348720806,6.51714560986243,6.50142944413385,6.57524662565057,6.76161202688472,6.3852968272155,6.4870493242236,6.53093107248925
"K14834",6.42496049745019,6.26693363851698,6.39072943569387,6.57524662565057,6.56881197871108,6.43537583942584,6.32877456245044,6.44482620630625
"K12586",7.05425062399969,7.05773031828873,7.34438592740474,7.29343787423883,7.18945598448667,7.23762157537227,7.11253803429205,7.16029394841665
"K15288",5.8771824296804,6.10766511725312,5.83382009139182,5.86286678114713,5.83670851031269,5.90784869022809,5.92277970024205,6.07674622821797
"K12835",6.54948348720806,6.60138122214857,6.54238651871577,6.43600161424646,6.76161202688472,6.6333418539477,6.55732156735493,6.73013272508007
"K17606",6.91662944563439,7.17328291764892,6.94649037068517,6.88337213254612,6.9153318341579,6.98867025213825,7.12625873432176,7.04511733208545
"K17428",6.35596340146056,6.47219119886604,6.39072943569387,6.43600161424646,6.49562805987452,6.18350090570538,6.29947675832045,6.28086963843286
"K01409",6.97757749095014,7.08436962933949,6.7670005411931,6.86694904231332,6.89460011813106,6.86611955661534,6.78048035966062,6.81738484287677
"K09537",6.54948348720806,6.47219119886604,6.32998422624029,6.43600161424646,6.36560202983257,6.50584987779118,6.53444597225504,6.65979016784124
"K02605",6.00274229747537,5.99238781116182,5.8833132851431,5.86286678114713,6.12518977553697,6.03993194931504,6.17081707590048,6.02817804380053
"K00441",6.28119097644187,6.07134553980093,6.11612029319731,6.1247903256737,6.1482226640398,6.21549426162575,5.92277970024205,6.16495288744676
"K18010",6.28119097644187,6.07134553980093,6.11612029319731,6.1247903256737,6.1482226640398,6.21549426162575,5.92277970024205,6.16495288744676
"K19938",6.00274229747537,6.1753185726494,6.04733565380903,6.0486283398079,6.17057436283257,6.3045761054852,6.23767579142028,6.20547617805035
"K20347",6.57830670492593,6.94482910162254,6.78309522999523,6.78995939885976,6.74978211300784,6.84984594530159,6.8514864795012,6.77461736004347
"K06130",7.16085408250492,7.24472320873713,7.00722383251266,7.19677943276743,7.27638207243401,7.23762157537227,7.19266052966572,7.37618466653979
"K15449",6.60633700345478,6.58096977551926,6.59133561692865,6.63824014403814,6.6370646365654,6.3852968272155,6.43721938645265,6.41431461738208
"K06084",6.35596340146056,6.2070309372222,6.50142944413385,6.33033749475942,6.49562805987452,6.27592256514662,6.26914480334658,6.31616799571501
"K15411",6.35596340146056,6.2070309372222,6.50142944413385,6.33033749475942,6.49562805987452,6.27592256514662,6.26914480334658,6.31616799571501
"K09598",5.8771824296804,5.90215684897787,5.95009424936897,5.88956245202448,6.02489249094973,6.11524194370636,6.09759985348003,6.12216991058968
"K01081",6.66022238482439,6.40053869962201,6.61027630754422,6.63824014403814,6.43286170389236,6.52825056293507,6.53444597225504,6.68375392740156
"K00963",6.83003563302519,7.03049027411476,7.16141039610289,7.09198413196338,6.97540367821141,7.0863903108689,7.11253803429205,6.97401247574032
"K05355",5.9432722680367,6.07134553980093,6.11612029319731,6.30185038893653,6.1482226640398,6.03993194931504,6.09759985348003,6.02817804380053
"K12505",5.9432722680367,6.07134553980093,6.11612029319731,6.30185038893653,6.1482226640398,6.03993194931504,6.09759985348003,6.02817804380053
"K01703",8.36673672303656,8.3794034513502,8.6115232979496,8.60358109810912,8.33829954577291,8.4064263082957,8.42287205758246,8.46645462785105
"K01280",8.46674972535027,8.46632430757029,8.40064331875397,8.338270050452,8.35211294178799,8.36085557260678,8.33750662005238,8.13280158626357
"K03847",6.78412943207522,6.67924151603533,6.62887655216667,6.80752844873828,6.9153318341579,6.91360028848046,6.8514864795012,6.73013272508007
"K17499",6.60633700345478,6.51714560986243,6.50142944413385,6.34424110953563,6.29290544897028,6.48292594469663,6.35712632077345,6.44482620630625
"K19751",6.42496049745019,6.10766511725312,6.2647214045397,6.39779378757961,6.31165371174848,6.33230848008938,6.35712632077345,6.20547617805035
"K07200",6.78412943207522,6.66030981501611,6.82234391167264,6.7261771121524,6.59665793453526,6.81658207810989,6.93444324475032,6.73013272508007
"K17759",6.24120089719579,6.23753024111399,6.14820511971503,6.25726299698973,6.2340329022607,6.41067412218245,6.3846081699604,6.44482620630625
"K17803",6.60633700345478,6.58096977551926,6.35477822974083,6.47272059899646,6.68862841708055,6.55015721846085,6.4870493242236,6.44482620630625
"K03754",6.24120089719579,6.40053869962201,6.40240480242992,6.38469906756273,6.43286170389236,6.35919384982304,6.29947675832045,6.12216991058968
"K14016",8.04131102560001,8.03668730233802,7.87003798623339,7.90116142832485,7.96204228871057,8.04447796526959,7.93892343701468,8.19904911065839
"K07588",5.9432722680367,5.94896658665952,5.95009424936897,6.10649654405928,6.12518977553697,5.90784869022809,5.92277970024205,6.16495288744676
"K10696",6.99721256580716,7.03049027411476,6.91134238144075,7.12570105747593,7.21376701312737,7.18923243388102,7.01189547259581,7.01009443750171
"K01410",6.95761099334516,6.85240412855203,6.86027185581257,6.89956406068088,6.76161202688472,6.88216492472417,7.09866177366155,7.01009443750171
"K10591",5.80181051194612,5.94896658665952,5.92868051169043,5.93940160450186,5.99732782603843,5.90784869022809,6.17081707590048,5.9185435315942
"K14008",6.19916173643512,6.2070309372222,5.95009424936897,6.0486283398079,6.02489249094973,6.21549426162575,6.01603397167986,6.02817804380053
"K01647",9.56649978021219,9.71474220209196,9.87370853836911,9.80008598045307,9.70308428541903,9.77492515422203,9.80403984072172,9.88993109976515
"K00219",6.35596340146056,6.42503426957847,6.49091831663893,6.58601679552407,6.59665793453526,6.67256270424703,6.4870493242236,6.44482620630625
"K14675",5.80181051194612,5.99238781116182,5.95009424936897,6.00714271842492,5.96852284288246,6.15014057110059,6.09759985348003,6.02817804380053
"K05955",6.54948348720806,6.34949212634262,6.2510438384843,6.37141372870586,6.4164998473055,6.35919384982304,6.3846081699604,6.20547617805035
"K08337",6.15476422741812,6.10766511725312,6.2371364652755,6.30185038893653,6.25412241385119,6.24626203406467,6.32877456245044,6.44482620630625
"K08496",6.24120089719579,6.1753185726494,6.02901715753841,6.10649654405928,6.19229702555886,6.03993194931504,6.29947675832045,6.02817804380053
"K02470",6.48921544509287,6.26693363851698,6.54238651871577,6.6072233752776,6.56881197871108,6.43537583942584,6.4870493242236,6.47438592905748
"K11323",8.26647865185546,8.35933427957205,8.1468513376982,8.20631537994565,8.22635037187995,8.12601647615116,8.08490382394672,8.03923657392814
"K13956",6.42496049745019,6.44890530542208,6.41393435912582,6.48465429590273,6.6631600950322,6.61316742805664,6.55732156735493,6.65979016784124
"K10597",7.21088492687397,7.34482105896834,7.35436916554122,7.36138166173039,7.32138871129045,7.56098784782131,7.47025352266737,7.38935446977144
"K11984",6.57830670492593,6.81986210905364,6.74240984756682,6.91553236443364,6.81893999010348,6.74693622696358,6.78048035966062,6.65979016784124
"K01090",8.15040928006533,8.19886625270577,8.27574241886804,8.47352432024661,8.33134140665283,8.19144947215631,8.32646083056906,8.23453359044393
"K10290",6.54948348720806,6.53887496180441,6.43657428231886,6.41070483128425,6.44894389760284,6.50584987779118,6.64401099559962,6.70719234626925
"K21403",5.9432722680367,5.94896658665952,6.01018027833412,6.02820897481603,5.99732782603843,5.79906604700584,6.17081707590048,5.97577467047256
"K11841",6.24120089719579,6.1753185726494,6.27817902098592,6.30185038893653,6.48031632587218,6.45944651365956,6.29947675832045,6.31616799571501
"K01483",6.10761108427385,6.03303214721413,6.27817902098592,6.25726299698973,6.17057436283257,6.11524194370636,6.17081707590048,5.97577467047256
"K14383",6.24120089719579,6.29534037085407,6.51182893248675,6.48465429590273,6.44894389760284,6.43537583942584,6.53444597225504,6.44482620630625
"K14391",6.24120089719579,6.29534037085407,6.51182893248675,6.48465429590273,6.44894389760284,6.43537583942584,6.53444597225504,6.44482620630625
"K03455",6.35596340146056,6.37537451637124,6.11612029319731,6.14264202511757,6.25412241385119,6.3852968272155,6.32877456245044,6.28086963843286
"K03499",6.35596340146056,6.37537451637124,6.11612029319731,6.14264202511757,6.25412241385119,6.3852968272155,6.32877456245044,6.28086963843286
"K06184",7.95109396288339,8.01095644231612,8.20355790496841,8.13688261488968,8.23758516196159,8.1199120940725,7.98932470157893,8.05527737947399
"K13116",8.77226320924766,8.97912431050654,8.95275581540367,9.07970025344975,8.9188737559369,9.0886670360757,8.87892403370543,8.94114099644055
"K10421",6.05717708747176,5.99238781116182,6.13233557075129,6.25726299698973,6.07683141050279,5.9989151696901,6.01603397167986,5.9185435315942
