"","ko_id","add_backA","add_backB","pFe21_9A","pFe21_9B","pFe21_9C"
"2344","K12604",9.95773329306042,9.92677155870268,10.1670308826803,10.5098026192432,9.99970275179565
"2345","K14306",6.27051986808997,6.45723591704733,6.22615089332171,6.58194322981746,6.81620556466079
"2346","K10846",6.16291187117176,5.80424774511999,6.36860716816119,6.38526405724316,6.05860253388828
"2347","K01466",5.16655295494437,5.01398648652132,4.68711828408656,4.75372824621111,4.58866638384722
"2348","K12599",6.95253978215644,6.51824443568666,6.44387473001268,6.68303695672497,6.33672624783352
"2349","K02728",7.90299171588038,7.33936206213729,7.34574754930797,7.54955894973956,7.6961978686759
"2350","K06062",9.2110990850192,8.86766280508554,8.64279689898408,8.72304231119239,8.63387025538993
"2351","K07556",5.61839489874792,5.56532315443573,5.54267793592626,5.04727931817133,5.59365005445202
"2352","K01950",5.57555028556207,5.73528890386053,5.83079190301704,5.74204923732864,5.22551092492833
"2353","K03301",7.13151901392873,7.19906020594098,7.16003182672652,7.53624626029264,6.86412336033266
"2354","K01411",7.13151901392873,7.05024762460647,6.70990870668805,6.88699401584997,7.33998973557797
"2355","K05286",5.43759348076095,5.36909863052453,4.82972244769657,5.20683209797208,5.1128156296294
"2356","K09417",4.62618933199912,4.72094833134751,4.60694776098886,4.86098055203478,4.21783279435769
