"ko_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"K04874",43.891489280231,-0.222270668791622,0.239035018662729,0.268406598472024,0.429004214634849
"K04875",37.9711087071194,-0.33768698730288,0.258062832991762,0.113015450609621,0.236537362708077
"K04876",37.9711087071194,-0.33768698730288,0.258062832991762,0.113015450609621,0.236537362708077
"K04877",37.9711087071194,-0.33768698730288,0.258062832991762,0.113015450609621,0.236537362708077
"K04878",37.9711087071194,-0.33768698730288,0.258062832991762,0.113015450609621,0.236537362708077
"K04879",37.9711087071194,-0.33768698730288,0.258062832991762,0.113015450609621,0.236537362708077
"K04880",37.9711087071194,-0.33768698730288,0.258062832991762,0.113015450609621,0.236537362708077
"K04881",37.9711087071194,-0.33768698730288,0.258062832991762,0.113015450609621,0.236537362708077
"K04885",13.7397359685756,-5.7472840636463,1.07272072562505,1.16862013584092e-08,3.01070280357367e-07
"K04892",13.7397359685756,-5.7472840636463,1.07272072562505,1.16862013584092e-08,3.01070280357367e-07
"K04904",22.0948552047897,-0.263654201953276,0.331555452467177,0.280030916942136,0.442349722780277
"K04908",22.0948552047897,-0.263654201953276,0.331555452467177,0.280030916942136,0.442349722780277
"K04911",1081.29091553578,0.631838132557692,0.161354864735174,3.12297404306785e-05,0.000316604954711016
"K04920",67.9936071661898,-0.340711490326863,0.367902301575226,0.179112010601683,0.324937143008062
"K04930",42.2577996196382,-0.994304007738486,0.247673788812276,5.3013092901117e-06,6.65727231959253e-05
"K04958",9.17613580548964,-0.146304782171637,0.408509943898839,0.549254752193546,0.697098844962758
"K04960",237.897838286194,-0.704381623268464,0.214775346500087,0.000273613746334309,0.00202896365605175
"K04961",9.17613580548964,-0.146304782171637,0.408509943898839,0.549254752193546,0.697098844962758
"K04962",9.17613580548964,-0.146304782171637,0.408509943898839,0.549254752193546,0.697098844962758
"K04963",9.17613580548964,-0.146304782171637,0.408509943898839,0.549254752193546,0.697098844962758
"K04964",23.212421783174,-0.169859998673564,0.284239598552783,0.450304766372106,0.612581171020083
"K04967",23.212421783174,-0.169859998673564,0.284239598552783,0.450304766372106,0.612581171020083
"K04968",319.093293046744,0.0408919066152346,0.377447057997997,0.868150238247578,0.926941869421362
"K04977",295.88087126357,0.049722595693359,0.392062418966353,0.839321852104408,0.907983992230913
"K04986",16.3708234968887,-0.230921236376853,0.306089035399228,0.325616681831553,0.490338106596596
"K04989",60.9720034752152,0.132921233205279,0.29430859583179,0.561980610858118,0.706867723498496
"K04990",16.3708234968887,-0.230921236376853,0.306089035399228,0.325616681831553,0.490338106596596
"K05005",50.8944389502026,-0.21248978908534,0.235267489193603,0.284366994963729,0.446798566749047
"K05012",256.099560432763,0.138973315920843,0.21334923546347,0.450942244737193,0.613114618932669
"K05015",91.9396774310817,-0.549761901934777,0.246943955606131,0.0091831281760682,0.0363592474552076
"K05016",170.565174216051,-0.465568886982741,0.187446806660801,0.00585251451006426,0.0255466091889093
"K05019",107.350010916572,0.671198800342542,0.223471589310494,0.000739583489304578,0.00476959778005714
"K05030",10.2207686853445,-0.306864232895383,0.393331774734589,0.22557261138151,0.382355837266252
"K05033",37.6745461515296,-0.0579204293330811,0.25789268698134,0.784175709939504,0.868064274258614
"K05034",389.57665725665,-0.353398569639149,0.38929783270897,0.166435618097947,0.308964020745704
"K05035",11.8764378807132,-0.194874907330147,0.346408841334545,0.428593402917024,0.59282995852844
"K05036",11.8764378807132,-0.194874907330147,0.346408841334545,0.428593402917024,0.59282995852844
"K05038",734.523515243624,0.0406554026282985,0.344704586716865,0.867581819112225,0.926730910861915
"K05039",639.264230725995,-1.18963123027086,0.512721076070449,9.09354704614716e-05,0.000795964065440342
"K05048",73.700814296683,-0.680258046934958,0.272978277701878,0.00299583756003495,0.014873091458071
"K05061",361.60901033083,0.250382141368815,0.15635441184475,0.0792343409550739,0.183594453450839
"K05093",33.5866551382827,-0.656873540961972,0.299579307049327,0.00659939811207145,0.0280236123739448
"K05122",545.144948369048,-0.404475685708092,0.199170188235928,0.0217565877721302,0.0711180024101419
"K05124",28.2857745341554,-0.601640985170923,0.304658971977696,0.0131425562329645,0.0481219751299314
"K05125",28.2857745341554,-0.601640985170923,0.304658971977696,0.0131425562329645,0.0481219751299314
"K05127",704.655650942262,-0.2871850989957,0.19295625421702,0.0919045904603845,0.20436550810747
"K05236",449.392007561985,0.0244182268457064,0.138668894076032,0.849802251933815,0.91388166329434
"K05275",114.357968194802,-0.063249070094188,0.192858845388801,0.710516512376432,0.815047401619786
"K05277",39.8186921674242,-0.709817497942736,0.280153899941144,0.00238361002073314,0.0123325909768367
"K05278",47.6012629849968,-0.565711215635895,0.2471928944334,0.00750125778377351,0.0310358331153146
"K05288",2491.75037004907,0.841801748653915,0.168308353543829,1.24186824952996e-07,2.4927138598999e-06
"K05289",125.792049848024,-0.0409219156885221,0.209460812060953,0.822053298459526,0.895710134227319
"K05291",124.75729760587,-0.59392976096683,0.17523366201776,0.000250915403089919,0.00190588933836386
"K05302",25.5879723313922,-0.326588779190903,0.33055742717595,0.182844309935015,0.330269555856597
"K05304",2290.59152230614,-0.354346301533584,0.358689683810889,0.16084718667608,0.301430160857535
"K05305",38.7506182084008,-0.372197392176735,0.303340837387977,0.1151382891314,0.239542397747798
"K05307",24.513824671941,0.494574557950356,0.30210104976686,0.0381975576546611,0.10767704069825
"K05309",111.318097918953,0.538802793599154,0.191623095492302,0.00190563769113577,0.010296623978699
"K05310",110.430886093331,0.60218667820951,0.196588882211278,0.000744155879820376,0.00477444298760236
"K05330",50.8944389502026,-0.21248978908534,0.235267489193603,0.284366994963729,0.446798566749047
"K05337",189.852854550121,-0.464509100914319,0.188191938858685,0.00612379003278484,0.0264078538255899
"K05349",1460.02793271472,-0.545947558577935,0.301761289206027,0.022819390962791,0.073429066440473
"K05350",18.5311618436352,-1.02623722325796,0.390818024674743,0.000241955601453121,0.00184625052834
"K05353",86.9803763264241,0.849541995533348,0.298645169868051,0.000540668112254827,0.00364185879386742
"K05354",23.5308263602324,0.00178080308569821,0.278634155708204,0.993597698114685,0.996388702884671
"K05355",55.3366894489357,0.133324638871704,0.212867772168021,0.468804706118151,0.632070655834507
"K05359",266.130210765704,0.165509036317164,0.192228421096747,0.329302692635758,0.495093443629746
"K05361",44.3917283702427,-0.0906592836872323,0.22134352562772,0.632720255852934,0.764587968750717
"K05370",10.8295565664807,-0.101085119287021,0.367307792553139,0.682284069600496,0.800092449458868
"K05387",157.807138704647,0.069747903723179,0.1597716558896,0.632159561521149,0.764095160455309
"K05389",151.200596544443,-0.412070830736427,0.206740513139053,0.0233619952801942,0.0745357864066284
"K05396",127.221282871903,0.108275542669869,0.203425539757597,0.542288025507871,0.691946783632459
"K05516",34.9515629432455,-0.228525467220531,0.368795674331684,0.360675104250636,0.523742469498414
"K05521",7.27709704262467,-0.00282936653712053,0.394853284376874,0.990768858751262,0.994949318070887
"K05531",388.460688527809,-0.1909092873404,0.242752299889663,0.346951514283559,0.511674142339696
"K05532",15.8765827996326,-0.268950841309356,0.303180591003733,0.251024965623313,0.409873498263743
"K05535",59.2858033305211,-0.271438940364961,0.304212061198126,0.24758674026361,0.405850615886364
